train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,max_epochs,bayesian_prediction_std__bal_acc,bayesian_prediction_std__f1_score,bayesian_prediction_std__auc,bayesian_entropy__bal_acc,bayesian_entropy__f1_score,bayesian_entropy__auc
8.457386493682861,mnist,0.990665684107099,"[0, 1, 4, 8]","[7, 9]",2.0,100.0,0.7419565443367118,0.7705835212715043,0.8054228161843617,0.7493440780903664,0.775273958034074,0.8136055215202509
11.78838062286377,mnist,0.9904200442151806,"[0, 1, 4, 8]","[7, 9]",3.0,100.0,0.8137294043296102,0.8210328784256512,0.8794669601722561,0.8209765520040727,0.8261390177095344,0.8847904411495544
11.785772562026978,mnist,0.9901744043232621,"[0, 1, 4, 8]","[7, 9]",3.0,100.0,0.7887738323420723,0.8034906651238565,0.854603273902617,0.7944434875787554,0.8073805592638681,0.8590584633041014
147.9345359802246,mnist,0.9907868525896414,"[2, 4, 7, 8]","[3, 6]",44.0,100.0,0.8272696844885306,0.8358900135380076,0.8516740433683593,0.8264652460808177,0.8360210497612328,0.8609641674834525
91.32233309745789,mnist,0.9900398406374502,"[2, 4, 7, 8]","[3, 6]",27.0,100.0,0.7953507621804607,0.8050653297725263,0.8575527322979001,0.7929876890163978,0.8029059118694746,0.8649397678211459
120.82412815093994,mnist,0.9900398406374502,"[2, 4, 7, 8]","[3, 6]",36.0,100.0,0.8007200305845958,0.8129157673886489,0.8408552356807829,0.7993207451412909,0.8120756690189288,0.8523813734107395
84.0331482887268,mnist,0.9909411172622044,"[2, 3, 6, 8]","[0, 5]",25.0,100.0,0.8670564697372278,0.8645508719420573,0.9284890182914994,0.8668312695397553,0.8639398576082976,0.9321353724582924
87.10802268981934,mnist,0.9901862103673881,"[2, 3, 6, 8]","[0, 5]",26.0,100.0,0.8742429559996294,0.8735641690129322,0.9258277019209358,0.8738650144638775,0.8729012217086246,0.9326680537116679
83.8132016658783,mnist,0.9904378459989934,"[2, 3, 6, 8]","[0, 5]",25.0,100.0,0.8638442343893606,0.8607537916193242,0.9251944633376455,0.8652753281290858,0.8624873941890364,0.9304216271920591
276.6875386238098,mnist,0.9892418032786885,"[3, 5, 7, 8]","[2, 4]",85.0,100.0,0.8231321953093752,0.8324571250431538,0.8158700156022843,0.8235624531749204,0.832334996011145,0.8264583780953565
322.92410492897034,mnist,0.9884733606557377,"[3, 5, 7, 8]","[2, 4]",99.0,100.0,0.8488135412011002,0.8567653736470208,0.8349806176255613,0.8531526577001616,0.8589513324800903,0.8431600197990378
322.7476246356964,mnist,0.9838627049180327,"[3, 5, 7, 8]","[2, 4]",99.0,100.0,0.7740623011805896,0.7982967019091988,0.7579427072874917,0.7813011073797258,0.8018566813374769,0.7642998663163348
42.742478132247925,mnist,0.9900314795383001,"[0, 4, 5, 6]","[1, 3]",13.0,100.0,0.8558178605793965,0.8583805695350469,0.920561953491052,0.8544176025562924,0.8569679764600443,0.923960687301955
39.641743659973145,mnist,0.9908184679958028,"[0, 4, 5, 6]","[1, 3]",12.0,100.0,0.8666492640832946,0.867248440829257,0.9285557032623326,0.8653933297211547,0.8666270779402241,0.9315249966324759
71.17364573478699,mnist,0.9918677859391396,"[0, 4, 5, 6]","[1, 3]",22.0,100.0,0.8234590324972195,0.8338964094340109,0.8661370202121526,0.8223239222686192,0.8329207000219279,0.8715678180441679
27.93455195426941,mnist,0.9906494819307556,"[0, 3, 6, 9]","[1, 5]",8.0,100.0,0.751061257576746,0.774568349836948,0.8082431771523964,0.7489820729080938,0.7731235266355292,0.809276918104685
18.068132638931274,mnist,0.9906494819307556,"[0, 3, 6, 9]","[1, 5]",5.0,100.0,0.7557473790745224,0.778845524975609,0.8184384020652291,0.7572057440978393,0.7794644256457043,0.8203496665347706
40.894463300704956,mnist,0.9916603487490523,"[0, 3, 6, 9]","[1, 5]",12.0,100.0,0.7313961263088047,0.7654534823175132,0.7764365837131635,0.7302492660303529,0.7642672961892722,0.7789865934291644
48.84073281288147,mnist,0.9909224730127576,"[1, 6, 8, 9]","[3, 4]",14.0,100.0,0.7960915742168796,0.8143327009353964,0.8365272375725908,0.7934755597371281,0.8121662013503299,0.8358874667183134
48.80701470375061,mnist,0.9906771344455348,"[1, 6, 8, 9]","[3, 4]",14.0,100.0,0.8129678880839588,0.8234603714760124,0.867485882425173,0.8110097423472802,0.8230615629667816,0.8698842665849371
38.76168465614319,mnist,0.9909224730127576,"[1, 6, 8, 9]","[3, 4]",11.0,100.0,0.7709256348474403,0.7916263826512685,0.8071193046760583,0.7699275752171412,0.7911256067084536,0.8053599114285344
27.791902542114258,mnist,0.9916497975708503,"[0, 2, 4, 6]","[5, 9]",8.0,100.0,0.8530131595475998,0.8537384529919556,0.9198378797316044,0.8537178630986904,0.8541921643871007,0.9198794626426205
27.83426332473755,mnist,0.9906376518218624,"[0, 2, 4, 6]","[5, 9]",8.0,100.0,0.8700673531833578,0.8707113936874431,0.9326286367199742,0.8721696563986525,0.8749152526704901,0.9346416401203154
34.45990014076233,mnist,0.9898785425101214,"[0, 2, 4, 6]","[5, 9]",10.0,100.0,0.8059861649476442,0.8128669811541713,0.871077782680812,0.8040730924663212,0.813059337115591,0.8729824203438612
76.95628142356873,mnist,0.9904064630143903,"[2, 5, 7, 9]","[0, 8]",23.0,100.0,0.8225409995793216,0.8303290734912675,0.8802837766139073,0.8215345856948038,0.8300675266258574,0.8860110681346309
113.25890064239502,mnist,0.9904064630143903,"[2, 5, 7, 9]","[0, 8]",34.0,100.0,0.8313884550541326,0.8332953530871584,0.8661626191969004,0.8309241931467277,0.833040134403744,0.8769684966983783
165.6742718219757,mnist,0.9926786165109821,"[2, 5, 7, 9]","[0, 8]",50.0,100.0,0.813665488150771,0.8205490134216197,0.824842057057535,0.8133253094833519,0.8199831313796905,0.8378968195722247
32.18766975402832,mnist,0.9909734081483289,"[1, 2, 6, 8]","[4, 9]",9.0,100.0,0.8270138247068681,0.8324423778405138,0.9064499856181003,0.8269400616521911,0.8332370477683774,0.907393076347609
38.8959596157074,mnist,0.9912173700902659,"[1, 2, 6, 8]","[4, 9]",11.0,100.0,0.8593315155365837,0.8584079750686302,0.9267102761636704,0.8589388698710163,0.858594527879931,0.9273759615750582
35.53581118583679,mnist,0.991461332032203,"[1, 2, 6, 8]","[4, 9]",10.0,100.0,0.8183784907795957,0.8254577498850006,0.8929583286797541,0.8228102723755859,0.825795250092103,0.8945711292567771
25.44880986213684,mnist,0.9907339673250427,"[0, 1, 6, 7]","[3, 9]",7.0,100.0,0.8369979403500931,0.8456484078526889,0.9032977875650142,0.8313586664548405,0.8404860454627396,0.9035929443912347
15.233354806900024,mnist,0.9907339673250427,"[0, 1, 6, 7]","[3, 9]",4.0,100.0,0.8330092729293567,0.8394396035974185,0.898468219971493,0.8336299671278231,0.8400618941416893,0.9003562746828155
15.253227472305298,mnist,0.9924408680809559,"[0, 1, 6, 7]","[3, 9]",4.0,100.0,0.8106244329185583,0.8169542027954855,0.8765000741584276,0.8091085929577562,0.8161863165883161,0.8773541529976345
246.39653778076172,mnist,0.9904809619238477,"[2, 6, 7, 8]","[3, 5]",74.0,100.0,0.8546631343268398,0.8660970268285131,0.8268675685516186,0.8634111350224776,0.8723270503036724,0.8371955491596931
329.6805622577667,mnist,0.9887274549098196,"[2, 6, 7, 8]","[3, 5]",99.0,100.0,0.8157422555272371,0.8396052192266066,0.7888858879473511,0.8242888615751266,0.8454198193772872,0.7945862194432702
242.4499638080597,mnist,0.9904809619238477,"[2, 6, 7, 8]","[3, 5]",73.0,100.0,0.8360389734095097,0.8486640503813554,0.813950569185131,0.8424792226170279,0.8523578270322829,0.8197209384672902
24.89964485168457,mnist,0.9905307749813107,"[1, 5, 6, 7]","[4, 8]",7.0,100.0,0.7811742437590744,0.7887851262642424,0.8562357465995377,0.7753546061020127,0.7827530438982016,0.8481968457388209
28.244705200195312,mnist,0.99028158484924,"[1, 5, 6, 7]","[4, 8]",8.0,100.0,0.8193485577514452,0.824004789569755,0.8910892613147682,0.8119898100171309,0.8163966134293202,0.8846764017934025
18.252920866012573,mnist,0.99028158484924,"[1, 5, 6, 7]","[4, 8]",5.0,100.0,0.7977800007793097,0.8089424516104992,0.8765179440695191,0.7930016760108882,0.8023324359973952,0.8698736981268334
30.228546857833862,mnist,0.9914040114613181,"[0, 5, 6, 9]","[2, 3]",9.0,100.0,0.7632655342185432,0.7857469991695281,0.8320845697493575,0.7606030642644543,0.783397808804983,0.8333826287129555
65.68179512023926,mnist,0.9908830424589737,"[0, 5, 6, 9]","[2, 3]",20.0,100.0,0.7598186078166622,0.7848240874127278,0.8019411565575091,0.7584772626549751,0.7849421548563038,0.8105934600872796
84.2898952960968,mnist,0.9906225579578015,"[0, 5, 6, 9]","[2, 3]",26.0,100.0,0.7680390907845327,0.7889385230766341,0.7998446009796721,0.7664275250523591,0.7889453373646838,0.8099869277127366
55.46679973602295,mnist,0.9908979089790898,"[1, 3, 5, 7]","[2, 8]",16.0,100.0,0.7979063094234672,0.8101530128795266,0.8568553071634052,0.7972126755213325,0.8100670312631629,0.859969658235651
21.835487842559814,mnist,0.9911439114391144,"[1, 3, 5, 7]","[2, 8]",6.0,100.0,0.7893497047198086,0.7977103094915364,0.8477236632890635,0.7907293091670817,0.7979618189603082,0.8485954724652871
69.18745446205139,mnist,0.9906519065190652,"[1, 3, 5, 7]","[2, 8]",20.0,100.0,0.8085547928902685,0.8190176606091829,0.863686900040291,0.8088720523633871,0.8190037510298375,0.8655065293335549
51.45605993270874,mnist,0.9907314629258517,"[0, 3, 7, 8]","[5, 6]",15.0,100.0,0.8554070478082891,0.8542547160365934,0.9207010100046172,0.8512521931429381,0.8509288344875667,0.9223970126399986
51.54760956764221,mnist,0.9899799599198397,"[0, 3, 7, 8]","[5, 6]",15.0,100.0,0.8686869080978239,0.8692884927957867,0.9293086533817996,0.8668522761639914,0.8687189351774213,0.9311396060519308
113.99846076965332,mnist,0.9904809619238477,"[0, 3, 7, 8]","[5, 6]",34.0,100.0,0.8798491896729583,0.8804260307284172,0.9026917471306249,0.8789280283049682,0.8799220792896217,0.9122301842742725
327.36416482925415,mnist,0.9876729559748427,"[3, 4, 8, 9]","[0, 7]",99.0,100.0,0.75940747245548,0.7885503337299304,0.7478686650915995,0.7632973410481886,0.789182140101033,0.7564116968293557
328.08926343917847,mnist,0.9886792452830189,"[3, 4, 8, 9]","[0, 7]",99.0,100.0,0.8058267519296899,0.824190953747838,0.7905004986668296,0.8103480198274706,0.8255857084299242,0.7952524725889812
327.80928659439087,mnist,0.9836477987421384,"[3, 4, 8, 9]","[0, 7]",99.0,100.0,0.7616455783068186,0.7905914962062577,0.7557601576945779,0.764159642171886,0.790332675082325,0.762182673323908
324.25031757354736,mnist,0.9892939077236809,"[4, 6, 8, 9]","[1, 2]",99.0,100.0,0.7431205125158635,0.782854491110925,0.7280869656488426,0.7486683193870072,0.7851518576588657,0.7319657890087508
323.34899401664734,mnist,0.9844506755034412,"[4, 6, 8, 9]","[1, 2]",99.0,100.0,0.7508278124324754,0.787952316406466,0.7279083025999857,0.756594333282447,0.79036929480076,0.7328557141860612
323.2942535877228,mnist,0.9864899311751211,"[4, 6, 8, 9]","[1, 2]",99.0,100.0,0.7482526544506334,0.7879868915057533,0.7236715664000031,0.7545316565571165,0.7912789418021983,0.7304238626814256
333.12780928611755,mnist,0.9821958456973294,"[2, 3, 7, 8]","[0, 9]",99.0,100.0,0.7803428556830382,0.8086801929861756,0.7660723845114878,0.7865918558984862,0.8120341776924822,0.7702907293779018
