train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,max_epochs,bayesian_prediction_std__bal_acc,bayesian_prediction_std__f1_score,bayesian_prediction_std__auc,bayesian_entropy__bal_acc,bayesian_entropy__f1_score,bayesian_entropy__auc
19.13840126991272,mnist,0.9911569638909359,"[0, 1, 4, 8]","[7, 9]",5.0,100.0,0.8318439640050885,0.833915277064931,0.9091832650313058,0.8182468323144464,0.8217781334453658,0.8919142820284252
22.49267315864563,mnist,0.9911569638909359,"[0, 1, 4, 8]","[7, 9]",6.0,100.0,0.7900038606861353,0.8014761545238867,0.8560073091121797,0.7763233528519465,0.789044621694452,0.8408818686707651
19.09260320663452,mnist,0.9911569638909359,"[0, 1, 4, 8]","[7, 9]",5.0,100.0,0.820544538340737,0.8251531949931039,0.900313216107817,0.8068566264838342,0.8104186799867251,0.8818396383009394
332.89364194869995,mnist,0.9870517928286853,"[2, 4, 7, 8]","[3, 6]",99.0,100.0,0.9175321291555464,0.9160796261225566,0.961461518219949,0.9188646211371277,0.917719205718301,0.9692287870430627
333.10202503204346,mnist,0.9882968127490039,"[2, 4, 7, 8]","[3, 6]",99.0,100.0,0.9157174613570382,0.9148934364415532,0.9616267871740133,0.9171037055152933,0.9156171123510869,0.9685789957699084
331.689813375473,mnist,0.9875498007968128,"[2, 4, 7, 8]","[3, 6]",99.0,100.0,0.9137865067886938,0.9123529709837628,0.9597022145481819,0.9169716423671177,0.9144359125841648,0.9671206235813717
173.4361367225647,mnist,0.9899345747357826,"[2, 3, 6, 8]","[0, 5]",52.0,100.0,0.8751951736707188,0.873804907281333,0.9368178002950812,0.8740437371515497,0.8719131852139712,0.9350054664418382
153.64549803733826,mnist,0.9906894816305989,"[2, 3, 6, 8]","[0, 5]",46.0,100.0,0.8466650460350978,0.8447675647706178,0.9176045051137643,0.8460753838591375,0.8431221724140993,0.9134180187589093
176.89770436286926,mnist,0.9899345747357826,"[2, 3, 6, 8]","[0, 5]",53.0,100.0,0.8748754686126253,0.876013136443489,0.93810560046174,0.8765806387616303,0.8747407505518209,0.9372941755013753
324.93294501304626,mnist,0.9869364754098361,"[3, 5, 7, 8]","[2, 4]",99.0,100.0,0.9263143361208265,0.9250654327607674,0.9611184724419883,0.9295541444136954,0.9282033581037684,0.9742953871856452
323.39999198913574,mnist,0.9871926229508197,"[3, 5, 7, 8]","[2, 4]",99.0,100.0,0.9211552714040339,0.9198818047623093,0.9595943882980861,0.926472935982555,0.9251488653856589,0.9744436666171357
193.69830799102783,mnist,0.9894979508196722,"[3, 5, 7, 8]","[2, 4]",59.0,100.0,0.9211275551477628,0.9197786070024496,0.957045588489249,0.9240221885748623,0.9233683974811798,0.973001534626228
103.40854573249817,mnist,0.9913431269674712,"[0, 4, 5, 6]","[1, 3]",32.0,100.0,0.9148470464487373,0.914063820818445,0.9657852404593952,0.9179516155074907,0.9169876075355591,0.9753861557511734
100.9679024219513,mnist,0.9905561385099685,"[0, 4, 5, 6]","[1, 3]",31.0,100.0,0.9166057127246124,0.914431429030344,0.9642792304344251,0.9203460063307122,0.9189068851278852,0.9747145001309376
97.26819038391113,mnist,0.9902938090241343,"[0, 4, 5, 6]","[1, 3]",30.0,100.0,0.9057661339041787,0.9053387511929354,0.9589531243227642,0.9058592225905369,0.9050706083559138,0.9689975276273244
31.836304664611816,mnist,0.9898913318170331,"[0, 3, 6, 9]","[1, 5]",9.0,100.0,0.8016973483487644,0.814986674806453,0.8795741660600459,0.7931923403232344,0.8049547827182965,0.8717725446457787
54.303306102752686,mnist,0.9906494819307556,"[0, 3, 6, 9]","[1, 5]",16.0,100.0,0.8156259917494015,0.8256735355276809,0.8896668821303111,0.8095537001377114,0.8185212186998697,0.883075513211244
68.08046245574951,mnist,0.9901440485216073,"[0, 3, 6, 9]","[1, 5]",20.0,100.0,0.788510983703783,0.803562779733355,0.8649767243887729,0.7853345332081314,0.8008436621479449,0.8629141193628317
45.75879693031311,mnist,0.9901864573110893,"[1, 6, 8, 9]","[3, 4]",13.0,100.0,0.8769185489036444,0.8786974404534089,0.9343596725790849,0.8695178878213505,0.8722920968966223,0.9291056086443034
49.43710160255432,mnist,0.9904317958783121,"[1, 6, 8, 9]","[3, 4]",14.0,100.0,0.87566074471274,0.878013071160388,0.9341530815322704,0.8702037397094862,0.872685464191638,0.9321903105991252
66.91404271125793,mnist,0.9901864573110893,"[1, 6, 8, 9]","[3, 4]",19.0,100.0,0.87149073597737,0.873451577072575,0.9182076969422279,0.8681974001084865,0.8708926793673305,0.9191088419720129
37.90913438796997,mnist,0.9893724696356275,"[0, 2, 4, 6]","[5, 9]",11.0,100.0,0.9258540730384108,0.9257917620126638,0.966452475522523,0.9270327954758526,0.9263414411661743,0.9776690920415616
51.06209182739258,mnist,0.9913967611336032,"[0, 2, 4, 6]","[5, 9]",15.0,100.0,0.9428383805217733,0.9420050860143988,0.9738415116922725,0.9409441347954624,0.9401930978079638,0.9832308292712453
