train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,max_epochs,bayesian_prediction_std__bal_acc,bayesian_prediction_std__f1_score,bayesian_prediction_std__auc,bayesian_entropy__bal_acc,bayesian_entropy__f1_score,bayesian_entropy__auc
24.271277904510498,mnist,0.9901744043232621,"[0, 1, 4, 8]","[7, 9]",6.0,100.0,0.5151939415252521,0.6666666666666666,0.5,0.7986763515787427,0.8097872965542303,0.8740113814832964
14.46311330795288,mnist,0.9901744043232621,"[0, 1, 4, 8]","[7, 9]",4.0,100.0,0.5136241613005359,0.6666666666666666,0.5,0.7834941351071929,0.78910178463683,0.8597588715005466
14.451782703399658,mnist,0.990665684107099,"[0, 1, 4, 8]","[7, 9]",4.0,100.0,0.5121995363692418,0.6667216767059988,0.5001284686536485,0.7802809619767063,0.7922520801186264,0.8525736522057226
309.8645257949829,mnist,0.9875498007968128,"[2, 4, 7, 8]","[3, 6]",99.0,100.0,0.7599493126846233,0.7207640706884532,0.5,0.921887590953913,0.9200062326475166,0.9694507267245758
378.9651873111725,mnist,0.9870517928286853,"[2, 4, 7, 8]","[3, 6]",99.0,100.0,0.7549001692150759,0.7068581894736469,0.5,0.9194488574602697,0.9186035291424676,0.9693626824871828
314.8581757545471,mnist,0.9875498007968128,"[2, 4, 7, 8]","[3, 6]",99.0,100.0,0.8027056916083735,0.7733640179946588,0.5,0.9089034508677185,0.9078203642998572,0.9624169842046157
134.55417037010193,mnist,0.9901862103673881,"[2, 3, 6, 8]","[0, 5]",43.0,100.0,0.6721128868957555,0.6666666666666666,0.5,0.8701842812669115,0.8687496451162797,0.9324638193515433
106.5363302230835,mnist,0.9901862103673881,"[2, 3, 6, 8]","[0, 5]",34.0,100.0,0.6512369023000707,0.6666666666666666,0.5,0.8824813936517182,0.8800772293997298,0.9411057526304223
58.03017711639404,mnist,0.9901862103673881,"[2, 3, 6, 8]","[0, 5]",18.0,100.0,0.570413616010308,0.6667156178867758,0.5,0.8553728441335133,0.8548240033598863,0.9222188144460418
301.6623115539551,mnist,0.9887295081967213,"[3, 5, 7, 8]","[2, 4]",99.0,100.0,0.7672740215535245,0.7247439633791226,0.5,0.9302403173664393,0.9292421609494118,0.976172944896025
