train_time,dataset,test_acc,inside_labels,unknown_labels,nb_epochs,Bayesian prediction STD bal_acc,Bayesian prediction STD bal_acc_threshold,Bayesian prediction STD f1_score,Bayesian prediction STD f1_score_threshold,Bayesian entropy bal_acc,Bayesian entropy bal_acc_threshold,Bayesian entropy f1_score,Bayesian entropy f1_score_threshold
627.4377610683441,mnist,0.9825404858299596,"[0, 2, 4, 6]","[5, 9]",100.0,0.8732136155484244,0.05125186927053333,0.874137575369639,0.05391774640387494,0.8803836508270082,0.528107971193432,0.880320624064112,0.5994842503189421
625.2769994735718,mnist,0.9832995951417004,"[0, 2, 4, 6]","[5, 9]",100.0,0.9083267022069637,0.049968774538548894,0.9066372577360651,0.055302242561929116,0.9162244692997927,0.5148867450137488,0.9152780141163438,0.6634708121092338
1271.7606065273285,mnist,0.9825801565261297,"[2, 5, 7, 9]","[0, 8]",100.0,0.8355706965508267,0.02719157943036019,0.836567957726677,0.044019351852088794,0.8353662437753957,0.24682684522556875,0.8368542876203511,0.4203621683844718
1260.685038805008,mnist,0.9833375410249937,"[2, 5, 7, 9]","[0, 8]",100.0,0.8460350085487627,0.022199661191199524,0.8450270699367249,0.037807466635993416,0.845138230668894,0.24682684522556875,0.8457694345293487,0.32622220097116733
1279.5861661434174,mnist,0.9823276950265084,"[2, 5, 7, 9]","[0, 8]",100.0,0.8458411215877415,0.023954073587208795,0.8456770165632422,0.025847135074695583,0.8435031840361786,0.1775208011717636,0.8435872634509834,0.28018665564591894
1309.1154646873474,mnist,0.982922664064406,"[1, 2, 6, 8]","[4, 9]",100.0,0.8593371359386888,0.018124175473742395,0.8588329803381592,0.023354381399064816,0.8594010525743262,0.23462288481422625,0.8604520197897471,0.27317215984413734
657.3745596408844,mnist,0.9814588924127836,"[1, 2, 6, 8]","[4, 9]",100.0,0.82609971831334,0.02934049709215781,0.8264066906629826,0.03977403024058037,0.8279157374657744,0.3023294684405776,0.8273774517171689,0.361041859717333
1307.9524638652802,mnist,0.9848743595999024,"[1, 2, 6, 8]","[4, 9]",100.0,0.8736633819538024,0.02934049709215781,0.8740501882397685,0.03503842245290676,0.8727702792517027,0.3345989120549975,0.8733377440465936,0.3520031472796675
674.8121161460876,mnist,0.9897585954645208,"[0, 1, 6, 7]","[3, 9]",100.0,0.9232341847535148,0.03593813663804626,0.9229089281785829,0.03593813663804626,0.9216481185248817,0.3520031472796675,0.9206540209843038,0.465229952396018
673.1839129924774,mnist,0.9890270665691295,"[0, 1, 6, 7]","[3, 9]",100.0,0.9125979153569781,0.04749814803228495,0.9131402021132683,0.04749814803228495,0.9122027944531518,0.43115619903182284,0.9124299444411537,0.5994842503189421
667.7585248947144,mnist,0.9892709095342599,"[0, 1, 6, 7]","[3, 9]",100.0,0.9191860261771476,0.02934049709215781,0.9182854136086043,0.036860953621721544,0.9189603515896247,0.4203621683844718,0.9180936175446586,0.4203621683844718
1287.8629446029663,mnist,0.9829659318637275,"[2, 6, 7, 8]","[3, 5]",100.0,0.8908737391915119,0.03503842245290676,0.8902114169156851,0.03977403024058037,0.8875736183892967,0.361041859717333,0.8858359639316636,0.3703126675869931
1286.2102000713348,mnist,0.9844689378757515,"[2, 6, 7, 8]","[3, 5]",100.0,0.9009977244189988,0.03877828414589461,0.8993650162476174,0.04871780218794621,0.8948357043474413,0.4203621683844718,0.8922910239742381,0.4771760948938751
1286.1252422332764,mnist,0.9807114228456913,"[2, 6, 7, 8]","[3, 5]",100.0,0.8752843337128731,0.04514967772036102,0.8757094555334334,0.04871780218794621,0.8671235813750577,0.37982153061907364,0.868052963459816,0.528107971193432
648.1487195491791,mnist,0.9867929230002492,"[1, 5, 6, 7]","[4, 8]",100.0,0.8637488588652376,0.032472184920731256,0.8655765486323681,0.04079534503452449,0.8554266173835725,0.37982153061907364,0.8579788823912712,0.4098383671757253
642.694013595581,mnist,0.9860453526040369,"[1, 5, 6, 7]","[4, 8]",100.0,0.8584610403757691,0.030866649433372743,0.8620265841489538,0.03877828414589461,0.8469344910816976,0.3703126675869931,0.8498565076605606,0.4203621683844718
652.489494562149,mnist,0.9857961624719661,"[1, 5, 6, 7]","[4, 8]",100.0,0.8609042745734232,0.030093900344497243,0.8627717281677496,0.030093900344497243,0.8521018734681387,0.3520031472796675,0.8552136364069763,0.3520031472796675
1269.7107150554657,mnist,0.9864548059390467,"[0, 5, 6, 9]","[2, 3]",100.0,0.7949330074846275,0.03977403024058037,0.8145154089587615,0.05256791122018419,0.7946478848631389,0.37982153061907364,0.8153135369154616,0.4771760948938751
1260.2751338481903,mnist,0.9864548059390467,"[0, 5, 6, 9]","[2, 3]",100.0,0.790759779899162,0.022769702553816752,0.8115962838178478,0.056722289716445495,0.7886993436520765,0.45358288255101814,0.813523767393811,0.45358288255101814
633.5692222118378,mnist,0.9809846314144308,"[0, 5, 6, 9]","[2, 3]",100.0,0.7958850559988704,0.04079534503452449,0.8134436114455059,0.04630902801799737,0.7907874649421479,0.43115619903182284,0.8142353540302257,0.6634708121092338
658.7455716133118,mnist,0.981549815498155,"[1, 3, 5, 7]","[2, 8]",100.0,0.8703398083959539,0.03330600343624582,0.867332068205266,0.037807466635993416,0.8716062604056001,0.3520031472796675,0.8701727758729039,0.48942898961145315
1314.7975704669952,mnist,0.9859778597785978,"[1, 3, 5, 7]","[2, 8]",100.0,0.9104580814908023,0.03330600343624582,0.907762323676106,0.03977403024058037,0.9135056023956981,0.37982153061907364,0.9114833959658666,0.4098383671757253
665.9727754592896,mnist,0.982779827798278,"[1, 3, 5, 7]","[2, 8]",100.0,0.8892305247340266,0.044019351852088794,0.8867086971164186,0.044019351852088794,0.8909137300934367,0.4771760948938751,0.889806898196792,0.528107971193432
1287.4874749183655,mnist,0.9822144288577155,"[0, 3, 7, 8]","[5, 6]",100.0,0.8537315947515289,0.02934049709215781,0.852134595227033,0.03416123268585532,0.84335035697935,0.2873812691851069,0.8409929809923113,0.3895745615775501
1285.6722695827484,mnist,0.9837174348697395,"[0, 3, 7, 8]","[5, 6]",100.0,0.8474238231693304,0.037807466635993416,0.848563134667405,0.04291732378422149,0.8408558790510303,0.28018665564591894,0.8369859891735171,0.3895745615775501
1279.220673084259,mnist,0.9829659318637275,"[0, 3, 7, 8]","[5, 6]",100.0,0.8823765111900672,0.02934049709215781,0.8787695582987249,0.037807466635993416,0.8783606966589184,0.361041859717333,0.8766207384577392,0.465229952396018
1940.3264937400818,mnist,0.9828930817610063,"[3, 4, 8, 9]","[0, 7]",100.0,0.7904433488447891,0.0200586777950823,0.7967226974867677,0.02860595535175739,0.7839569186489992,0.15246957270175762,0.7919757843816698,0.3100926635931924
1942.2358405590057,mnist,0.9833962264150944,"[3, 4, 8, 9]","[0, 7]",100.0,0.7985009417806078,0.022199661191199524,0.8026708969088354,0.030866649433372743,0.7908919232165836,0.2287490817355704,0.7963736802021374,0.24682684522556875
2582.229949951172,mnist,0.9836477987421384,"[3, 4, 8, 9]","[0, 7]",100.0,0.8205060246849618,0.018124175473742395,0.8226805921631458,0.024569164629827903,0.8157893850925519,0.16874356777273722,0.8168134988825081,0.2287490817355704
