train_time,dataset,test_acc,inside_labels,unknown_labels,max_epochs,bayesian_prediction_std_bal_acc,bayesian_prediction_std_f1_score,bayesian_prediction_std_auc,bayesian_entropy_bal_acc,bayesian_entropy_f1_score,bayesian_entropy_auc
26.920294046401978,mnist,0.9865890688259109,"[0, 2, 4, 6]","[5, 9]",100.0,0.8281580824978114,0.8311499258117728,0.8935147072318999,0.8278871751395445,0.8311220032348544,0.8931812812344713
26.92547631263733,mnist,0.9820752335268872,"[2, 5, 7, 9]","[0, 8]",100.0,0.8249874773776507,0.8286575853563108,0.9020949669312517,0.8279667565547344,0.8309213663992786,0.9035320816145918
42.07547855377197,mnist,0.9833375410249937,"[2, 5, 7, 9]","[0, 8]",100.0,0.826082610483446,0.8244943120249344,0.9003671661613831,0.8278920202093585,0.8253384040311676,0.9007275031928499
34.81235218048096,mnist,0.9820752335268872,"[2, 5, 7, 9]","[0, 8]",100.0,0.8295936211904043,0.8279802465687817,0.9024232595838804,0.8313956995269736,0.8313086489383472,0.9042382939906438
20.897254943847656,mnist,0.9843864357160284,"[1, 2, 6, 8]","[4, 9]",100.0,0.7598145933204876,0.7824734856485075,0.8197948598279539,0.7615152018625642,0.7829258066821001,0.8200356396576048
19.58038568496704,mnist,0.9836545498902172,"[1, 2, 6, 8]","[4, 9]",100.0,0.7718106507901159,0.7878065386187099,0.8358023508946415,0.7718034752486962,0.7863753437724988,0.8349072726240385
27.961748838424683,mnist,0.9860941693095877,"[1, 2, 6, 8]","[4, 9]",100.0,0.7959162434589766,0.806406795569874,0.8590445926241133,0.7950333733003789,0.8068727786742055,0.8596023357952067
12.100317478179932,mnist,0.9880516947086077,"[0, 1, 6, 7]","[3, 9]",100.0,0.8278218979099531,0.836017723507433,0.8897330170916322,0.8227579459868184,0.8318604773431022,0.8857348723092433
15.692102909088135,mnist,0.9895147524993904,"[0, 1, 6, 7]","[3, 9]",100.0,0.8407057879444519,0.8464150477545933,0.9035918445840466,0.8361017588466981,0.8433030733098438,0.9001283003642561
12.106686115264893,mnist,0.9878078517434772,"[0, 1, 6, 7]","[3, 9]",100.0,0.8443696077462692,0.8479602722227724,0.9072728049733909,0.8375266986515757,0.8432652345957284,0.9038417207771802
34.81959104537964,mnist,0.9832164328657315,"[2, 6, 7, 8]","[3, 5]",100.0,0.8577921174977067,0.855764626738377,0.9233316852897222,0.8599068152117206,0.8574181221302128,0.9249349893161871
42.54432988166809,mnist,0.9837174348697395,"[2, 6, 7, 8]","[3, 5]",100.0,0.8542085961484189,0.8513845448838407,0.9219728729255882,0.8542593991604941,0.8513622020221446,0.9222595824869416
42.449007749557495,mnist,0.9854709418837675,"[2, 6, 7, 8]","[3, 5]",100.0,0.8611389852225847,0.8603765398214794,0.9272274456365239,0.8608477376189343,0.8610186493967669,0.927821638161857
