train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,max_epochs,bayesian_prediction_std__bal_acc,bayesian_prediction_std__f1_score,bayesian_prediction_std__auc,bayesian_entropy__bal_acc,bayesian_entropy__f1_score,bayesian_entropy__auc
985.5238916873932,mnist,0.9899287644313437,"[0, 1, 4, 8]","[7, 9]",7.0,100.0,0.7994304663688027,0.8061542053186023,0.872365840352247,0.7908273321528613,0.7996135136840841,0.861988564743531
489.1123628616333,mnist,0.9901744043232621,"[0, 1, 4, 8]","[7, 9]",4.0,100.0,0.8182040246257869,0.8251852045763586,0.8906473305406628,0.8109953279277754,0.8168075436502551,0.8795669012742222
731.0964851379395,mnist,0.990665684107099,"[0, 1, 4, 8]","[7, 9]",6.0,100.0,0.8254614054590469,0.8290211451455324,0.9001364336470606,0.814757708381008,0.8197504845295097,0.8872104232605073
6806.78097820282,mnist,0.9900398406374502,"[2, 4, 7, 8]","[3, 6]",57.0,100.0,0.9052332538967414,0.9030899618134612,0.9550483635676418,0.904745624898198,0.9030789633884931,0.9606729642684243
5851.934327840805,mnist,0.9907868525896414,"[2, 4, 7, 8]","[3, 6]",49.0,100.0,0.9084144987373435,0.9062445210139051,0.9593407991539816,0.9073446782659185,0.9059241937669803,0.9639713060110158
11813.03281712532,mnist,0.9855577689243028,"[2, 4, 7, 8]","[3, 6]",99.0,100.0,0.8887047960296319,0.8906368149706546,0.945268074861907,0.8877130279649796,0.8897658546082443,0.9522020545804829
3908.7573850154877,mnist,0.9894313034725717,"[2, 3, 6, 8]","[0, 5]",33.0,100.0,0.8805627187611473,0.8789080370223393,0.9433611142139845,0.8786944795028222,0.8766827183215572,0.9390498701356603
4842.579110622406,mnist,0.9906894816305989,"[2, 3, 6, 8]","[0, 5]",41.0,100.0,0.8723944445104869,0.8663530392304672,0.9323990931424989,0.871901995428729,0.8633808212786984,0.9288580818652973
6493.021642446518,mnist,0.9901862103673881,"[2, 3, 6, 8]","[0, 5]",55.0,100.0,0.8850586216301004,0.8839087642354811,0.945551961606969,0.8831315018095521,0.8817286282627101,0.9416877130331264
11488.300091266632,mnist,0.9848872950819673,"[3, 5, 7, 8]","[2, 4]",99.0,100.0,0.9057954058559957,0.9035100644904374,0.9465382996421718,0.9075939981235996,0.9050032683973468,0.9603360364575385
11502.993991613388,mnist,0.9869364754098361,"[3, 5, 7, 8]","[2, 4]",99.0,100.0,0.9165460538758753,0.9155122789762717,0.9628242192833794,0.9192041421341763,0.9186228165674479,0.9731781145332166
11482.077754497528,mnist,0.9861680327868853,"[3, 5, 7, 8]","[2, 4]",99.0,100.0,0.9096541403423806,0.9086315889931108,0.9530769017417531,0.9109291863343912,0.9106084003418161,0.965717707588694
2498.614005804062,mnist,0.9916054564533053,"[0, 4, 5, 6]","[1, 3]",22.0,100.0,0.9018328089721148,0.899968245397071,0.9598075605914281,0.9012715622358743,0.8998959020618366,0.967036707181638
2950.1024515628815,mnist,0.9916054564533053,"[0, 4, 5, 6]","[1, 3]",26.0,100.0,0.9111122944701071,0.9112853523500835,0.9663981428396052,0.9115702228366,0.9119121614086924,0.9724109578588412
3177.5548646450043,mnist,0.9902938090241343,"[0, 4, 5, 6]","[1, 3]",28.0,100.0,0.8959486170464519,0.8946686521227769,0.9560775895741971,0.8965128343172767,0.8957751728722794,0.9639583099207133
2590.9350798130035,mnist,0.9906494819307556,"[0, 3, 6, 9]","[1, 5]",22.0,100.0,0.8016423898144799,0.81406146656271,0.8783488424366723,0.7995649085373191,0.8099033859659036,0.8777302654431554
2473.260654449463,mnist,0.9906494819307556,"[0, 3, 6, 9]","[1, 5]",21.0,100.0,0.809295888064249,0.8223141877889756,0.8741134463913365,0.8054409252285135,0.8198473853659246,0.8722943391961595
3061.189872980118,mnist,0.9906494819307556,"[0, 3, 6, 9]","[1, 5]",26.0,100.0,0.8074838807439215,0.8171536612909781,0.8842786549027546,0.8059996158541849,0.8121536003501232,0.883217918067432
2302.31622505188,mnist,0.9919038272816487,"[1, 6, 8, 9]","[3, 4]",19.0,100.0,0.885197070098534,0.8858236836147064,0.9416412738337807,0.8815606908069996,0.8821384482460017,0.9419112273716976
2785.963276386261,mnist,0.9904317958783121,"[1, 6, 8, 9]","[3, 4]",23.0,100.0,0.8719151942947796,0.8723177051205254,0.932564869963072,0.8683785656601666,0.8692406091607083,0.9327588259488838
1691.704772233963,mnist,0.9896957801766437,"[1, 6, 8, 9]","[3, 4]",14.0,100.0,0.8569741738452257,0.8618984881964186,0.9205922605290927,0.8544750655290598,0.8587569643305815,0.9207107493233847
3042.357339859009,mnist,0.9901315789473685,"[0, 2, 4, 6]","[5, 9]",26.0,100.0,0.9233091181286233,0.922920107667961,0.9642745133548569,0.9226348164100011,0.9229637733558862,0.9738917894893043
3510.1687479019165,mnist,0.9906376518218624,"[0, 2, 4, 6]","[5, 9]",30.0,100.0,0.9366626247215414,0.9369112594833762,0.9724429163953453,0.9373479978418761,0.9374987012426734,0.9795448687847124
2807.491159915924,mnist,0.9901315789473685,"[0, 2, 4, 6]","[5, 9]",24.0,100.0,0.9264946451167142,0.925926668261217,0.9662569778748407,0.9268490620590513,0.9259807081553457,0.9761323548362849
10418.96624469757,mnist,0.990154001514769,"[2, 5, 7, 9]","[0, 8]",89.0,100.0,0.8660308188159261,0.8659197002167744,0.9289080468472133,0.8664706933484735,0.8668570189812164,0.9342330995257616
1994.266539812088,mnist,0.9911638475132543,"[2, 5, 7, 9]","[0, 8]",17.0,100.0,0.8457100389822092,0.8482544465381147,0.9162028987029907,0.8453876032182166,0.8488314092250036,0.9217029130719745
3865.8333439826965,mnist,0.9906589245140116,"[2, 5, 7, 9]","[0, 8]",33.0,100.0,0.8544539850538824,0.8544879400877153,0.9251269646495188,0.8540307142385754,0.8549064845570646,0.9294603411413052
4244.994338274002,mnist,0.9909734081483289,"[1, 2, 6, 8]","[4, 9]",35.0,100.0,0.902960696857953,0.9018648433580784,0.9579569965601991,0.9048828205446984,0.9030941787971454,0.9620512207768221
7276.8751447200775,mnist,0.9909734081483289,"[1, 2, 6, 8]","[4, 9]",60.0,100.0,0.9008482372590227,0.899808666924274,0.9552763477337431,0.900849194865395,0.9002744608617024,0.9595055309479138
6667.57969212532,mnist,0.9909734081483289,"[1, 2, 6, 8]","[4, 9]",55.0,100.0,0.8992588549131706,0.8976076673372249,0.9530708007504795,0.9001608321354917,0.8986717913915053,0.9584190579824534
856.2168116569519,mnist,0.9902462813947818,"[0, 1, 6, 7]","[3, 9]",7.0,100.0,0.9307611853457503,0.9303883857078866,0.9730906090292284,0.9301509610136318,0.9306580174357245,0.9782209896002232
612.8011333942413,mnist,0.9902462813947818,"[0, 1, 6, 7]","[3, 9]",5.0,100.0,0.9303572827939093,0.9309471032698361,0.972154170343165,0.9295244564892486,0.9295721383937217,0.978050425216882
613.0707566738129,mnist,0.9902462813947818,"[0, 1, 6, 7]","[3, 9]",5.0,100.0,0.917710195946116,0.9185018585638548,0.9660654492115326,0.9167143759528114,0.916923607997701,0.9697018831212906
