train_time,dataset,test_acc,inside_labels,unknown_labels,max_epochs,bayesian_prediction_std_bal_acc,bayesian_prediction_std_f1_score,bayesian_prediction_std_auc,bayesian_entropy_bal_acc,bayesian_entropy_f1_score,bayesian_entropy_auc
8.484663009643555,mnist,0.9916482436747728,"[0, 1, 4, 8]","[7, 9]",100.0,0.5237665738864236,0.6666666666666666,0.5,0.7343670909745268,0.7650140111066442,0.792752575495136
8.506673336029053,mnist,0.9889462048636699,"[0, 1, 4, 8]","[7, 9]",100.0,0.5385410671249004,0.6666666666666666,0.5,0.7266610976444511,0.7616254871519889,0.7859515629942619
11.762169361114502,mnist,0.9923851633505282,"[0, 1, 4, 8]","[7, 9]",100.0,0.5242362277192036,0.6666666666666666,0.5,0.7478245685046114,0.7713609546634592,0.8097989552352223
14.361350536346436,mnist,0.984312749003984,"[2, 4, 7, 8]","[3, 6]",100.0,0.5424854468563053,0.6666666666666666,0.5,0.8010653902587713,0.8079435794559665,0.8796411093673117
10.894577503204346,mnist,0.985308764940239,"[2, 4, 7, 8]","[3, 6]",100.0,0.5414158563493705,0.6666666666666666,0.5,0.7923088241079288,0.799879170959377,0.8715476428449547
10.911681175231934,mnist,0.9840637450199203,"[2, 4, 7, 8]","[3, 6]",100.0,0.5299549396908694,0.6666666666666666,0.4998754980079681,0.7989110780182482,0.8021553874460551,0.874921349214695
11.393757581710815,mnist,0.9854051333668847,"[2, 3, 6, 8]","[0, 5]",100.0,0.533868261928721,0.6666666666666666,0.5,0.8846528885390147,0.8814512284066687,0.9423258583295028
10.79996919631958,mnist,0.982637141419225,"[2, 3, 6, 8]","[0, 5]",100.0,0.5422547483121621,0.6667207134171058,0.5,0.8774171667020161,0.8758933445648135,0.9386629970106607
11.21811294555664,mnist,0.9869149471565174,"[2, 3, 6, 8]","[0, 5]",100.0,0.5381437159724918,0.6666666666666666,0.5,0.8732269505909056,0.8706851766842462,0.9378773171498224
10.631457090377808,mnist,0.9802766393442623,"[3, 5, 7, 8]","[2, 4]",100.0,0.5225261231724142,0.6666666666666666,0.5,0.827523592185033,0.8271373105656986,0.8906833893402462
19.62382984161377,mnist,0.9833504098360656,"[3, 5, 7, 8]","[2, 4]",100.0,0.600352331453298,0.6666666666666666,0.5,0.8645873199401877,0.8609792599425861,0.9287531450550598
10.719033002853394,mnist,0.9800204918032787,"[3, 5, 7, 8]","[2, 4]",100.0,0.5182384133371356,0.6666666666666666,0.5,0.8115768190399342,0.810913267349242,0.8847040196966289
6.379371643066406,mnist,0.9811122770199371,"[0, 4, 5, 6]","[1, 3]",100.0,0.5172486997687945,0.6666666666666666,0.5,0.7977968282824709,0.7975664475014806,0.873135468685399
7.637775659561157,mnist,0.9813746065057712,"[0, 4, 5, 6]","[1, 3]",100.0,0.5149411055511338,0.6667237101052451,0.500123670541677,0.7952914045639415,0.798680453256202,0.8685224147341576
14.09650182723999,mnist,0.9837355718782791,"[0, 4, 5, 6]","[1, 3]",100.0,0.5809453924138483,0.6666666666666666,0.5,0.8010269757807674,0.8049831659315858,0.8841817591012046
8.557074308395386,mnist,0.9820571139752338,"[0, 3, 6, 9]","[1, 5]",100.0,0.5308488746721405,0.6666666666666666,0.5,0.7363627969787016,0.7604564684939134,0.8014921297876474
8.105647325515747,mnist,0.9843315643164013,"[0, 3, 6, 9]","[1, 5]",100.0,0.5228164031155417,0.6666666666666666,0.5,0.7122726711102452,0.7499696627340318,0.7736049106581004
8.777897596359253,mnist,0.9812989638615113,"[0, 3, 6, 9]","[1, 5]",100.0,0.5208605789428129,0.6666666666666666,0.49831835785490836,0.7182120400092566,0.7477283661699153,0.782675904922136
8.554816246032715,mnist,0.9813542688910697,"[1, 6, 8, 9]","[3, 4]",100.0,0.5192005892940734,0.6667233608300026,0.5001271617497457,0.7286116416868892,0.7570624978758903,0.7794330158324491
8.40155553817749,mnist,0.9842983316977428,"[1, 6, 8, 9]","[3, 4]",100.0,0.5214667504790587,0.6667772072375285,0.5,0.7421861738973318,0.7651500689984314,0.7981163713452539
8.48447322845459,mnist,0.9825809617271836,"[1, 6, 8, 9]","[3, 4]",100.0,0.5304219166053212,0.6666666666666666,0.5,0.7269361963123028,0.7531497345479105,0.7805396911878779
8.9983229637146,mnist,0.9815283400809717,"[0, 2, 4, 6]","[5, 9]",100.0,0.5235443234047384,0.6667156178867758,0.5,0.8509913183590045,0.8528814642316962,0.9151562175085839
8.050942659378052,mnist,0.9817813765182186,"[0, 2, 4, 6]","[5, 9]",100.0,0.5277331663049181,0.6666666666666666,0.5,0.8779280605109498,0.8763104525020564,0.9348371682763696
8.335352182388306,mnist,0.9848178137651822,"[0, 2, 4, 6]","[5, 9]",100.0,0.5231024178688063,0.6667156178867758,0.5,0.8416875170413014,0.8393569279690406,0.9013844333106513
20.655458450317383,mnist,0.9825801565261297,"[2, 5, 7, 9]","[0, 8]",100.0,0.5913426205472964,0.6667156178867758,0.5001223990208078,0.82714079547049,0.8258597225779668,0.9007436026348699
14.271638870239258,mnist,0.9805604645291593,"[2, 5, 7, 9]","[0, 8]",100.0,0.5573955090069109,0.6667156178867758,0.5001223990208078,0.804969140113151,0.8078737236118955,0.8818819475195271
20.08178424835205,mnist,0.9843473870234789,"[2, 5, 7, 9]","[0, 8]",100.0,0.5920784361891658,0.6666666666666666,0.5,0.8361142513251343,0.835500257665888,0.9094752169021275
8.560173988342285,mnist,0.9838985118321542,"[1, 2, 6, 8]","[4, 9]",100.0,0.5180099092707325,0.6666666666666666,0.5,0.7545894989077844,0.7775194599846772,0.8164528619980297
14.934825897216797,mnist,0.9885337887289583,"[1, 2, 6, 8]","[4, 9]",100.0,0.5278954984829081,0.6666666666666666,0.5,0.7689054764436605,0.788850063733295,0.8293975699893118
