experiment_name,train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,pred_std__bal_acc,pred_std__f1_score,pred_std__auc,entropy__bal_acc,entropy__f1_score,entropy__auc,entropy_expectation__bal_acc,entropy_expectation__f1_score,entropy_expectation__auc,variation_ratio__bal_acc,variation_ratio__f1_score,variation_ratio__auc,classifier__bal_acc,classifier__f1_score,classifier__auc
1.1,486.81786036491394,svhn,0.9684382368946127,"[0, 1, 4, 8]","[7, 9]",100.0,0.8133843189417074,0.7952898315304118,0.8465231590945916,0.8306734892980394,0.8291471123933696,0.9127366469855724,0.8306734892980394,0.8291275196420024,0.9127365514504023,0.5,0.6666666666666666,0.5,0.8278273845164708,0.8287507109624126,0.912708671103235
1.2,484.98668670654297,svhn,0.9668964266279703,"[0, 1, 4, 8]","[7, 9]",100.0,0.79158717515734,0.7819454898836474,0.8314426060682413,0.7938638400429625,0.7922244453820241,0.8742848276965884,0.7938638400429625,0.7922244453820241,0.8742845848780308,0.5,0.6666666666666666,0.5,0.7725855321511044,0.7894039608541104,0.8740848287984273
1.3,486.4186120033264,svhn,0.9680754580083439,"[0, 1, 4, 8]","[7, 9]",100.0,0.7852513985573176,0.7659175409629229,0.8211165160310563,0.7964297876227653,0.7967952333769583,0.8850880442574954,0.7964205475989561,0.7967952333769583,0.8850874073563609,0.5,0.6666666666666666,0.5,0.7865129807731854,0.7957583839040757,0.8850388555867441
1.4,487.8557605743408,svhn,0.9665336477417015,"[0, 1, 4, 8]","[7, 9]",100.0,0.8058333337743023,0.7877183828937414,0.8334241129750518,0.8181440938901405,0.8150810512348547,0.8951741021795776,0.8181440938901405,0.8150810512348547,0.8951732383824136,0.5,0.6666666666666666,0.5,0.8061848216913003,0.8119219648414635,0.8949584036684486
1.5,486.46071791648865,svhn,0.9700707418828224,"[0, 1, 4, 8]","[7, 9]",100.0,0.8005533893341074,0.7825594135044749,0.8277602387589498,0.8143354193157888,0.8144981441999106,0.8972422833695434,0.8143354193157888,0.8144981441999106,0.8972423948272418,0.5,0.6666666666666666,0.5,0.8097118397382291,0.814245729730101,0.8972048733891497
2.1,444.0776855945587,svhn,0.9664766689208772,"[2, 4, 7, 8]","[3, 6]",100.0,0.8226877790064658,0.8071515236143334,0.8472527561111725,0.8380025759458791,0.8357047379739008,0.908334159238416,0.8380025759458791,0.8357047379739008,0.9083337843004214,0.5,0.6666666666666666,0.5,0.7427326263455811,0.7838231722864683,0.9080786077502434
2.2,445.15235686302185,svhn,0.9730460825041058,"[2, 4, 7, 8]","[3, 6]",100.0,0.8404367195540559,0.8264086139695591,0.8731022134000304,0.8498212570103216,0.8469039537405813,0.9199340980413937,0.8498212570103216,0.8469039537405813,0.9199341471404165,0.5,0.6666666666666666,0.5,0.8389569120658918,0.8430720291495952,0.919705845610068
2.3,443.88917446136475,svhn,0.965703796734615,"[2, 4, 7, 8]","[3, 6]",100.0,0.8263318660303345,0.8092257542079362,0.8498643867127615,0.8401213098193181,0.8360587173392977,0.9101589378228004,0.8401213098193181,0.8360587173392977,0.9101591431459879,0.5,0.6666666666666666,0.5,0.7474902044219416,0.7867100006223563,0.9099727096917061
2.4,445.47092390060425,svhn,0.9705342478987538,"[2, 4, 7, 8]","[3, 6]",100.0,0.8252188171068673,0.8087754947836325,0.8510223827091737,0.8367761740221316,0.8323505175881304,0.91181565491464,0.8367761740221316,0.8323505175881304,0.9118166815305776,0.5,0.6666666666666666,0.5,0.7318763987399025,0.7771972676741226,0.9116977235246864
2.5,445.230943441391,svhn,0.971307120085016,"[2, 4, 7, 8]","[3, 6]",100.0,0.8214982759782841,0.8120018757166568,0.8633226967590235,0.8256227750394605,0.8220385884088178,0.9046637394483744,0.8255280110218617,0.8220385884088178,0.9046631279423594,0.5,0.6666666666666666,0.5,0.8083507739020889,0.8194677256315663,0.9042240041338878
3.1,463.4492790699005,svhn,0.958286464191976,"[2, 3, 6, 8]","[0, 5]",100.0,0.8095689603289689,0.7867837203037151,0.8502195558146901,0.8290092232352848,0.8268958612422099,0.9209239539588523,0.8290092232352848,0.8268958612422099,0.9209228068412062,0.5,0.6666666666666666,0.5,0.8283808616028999,0.8258464450860935,0.9203017198054944
3.2,462.9291932582855,svhn,0.958005249343832,"[2, 3, 6, 8]","[0, 5]",100.0,0.7897437527180717,0.7522640613094795,0.8216040845997844,0.8287961719671032,0.8228777285844787,0.9094510547342137,0.8287961719671032,0.8228777285844787,0.9094516303787052,0.5,0.6666666666666666,0.5,0.8278485587445559,0.8220320243815102,0.909439037112618
3.3,462.01022243499756,svhn,0.9568803899512561,"[2, 3, 6, 8]","[0, 5]",100.0,0.7936596737548381,0.7691003289495015,0.8355310438900727,0.811526169753542,0.8065743889639524,0.9031443061985531,0.811526169753542,0.8065743889639524,0.9031438640368423,0.5,0.6666666666666666,0.5,0.8034916768387372,0.806087572671449,0.9030243051787448
3.4,463.1597249507904,svhn,0.9584739407574053,"[2, 3, 6, 8]","[0, 5]",100.0,0.8031720134458781,0.7804143020682228,0.843791930278473,0.8196571702092602,0.817256202020412,0.9095204908081754,0.8196571702092602,0.817256202020412,0.9095199318490313,0.5,0.6666666666666666,0.5,0.8179502877993945,0.8173350185286418,0.9085381743399911
3.5,463.1841390132904,svhn,0.9611923509561305,"[2, 3, 6, 8]","[0, 5]",100.0,0.78816345794324,0.7565850427606877,0.8285845249007455,0.815154982698584,0.8090604923348972,0.9052487498336471,0.815154982698584,0.8090604923348972,0.9052494589609194,0.5,0.6666666666666666,0.5,0.8139647084736317,0.8088798085516151,0.9048818265263122
4.1,402.6032965183258,svhn,0.957406372275014,"[3, 5, 7, 8]","[2, 4]",100.0,0.7973921663420767,0.7727697079874444,0.8109071519637663,0.8079973109513584,0.801269222345742,0.8762195816059468,0.8079973109513584,0.801269222345742,0.876221132664625,0.5,0.6666666666666666,0.5,0.7268730964441151,0.7678514373921499,0.8761149790674166
4.2,403.8470935821533,svhn,0.9599776411403018,"[3, 5, 7, 8]","[2, 4]",100.0,0.8007987575613726,0.7797313096713853,0.8204399961679726,0.8172189149911917,0.8153290949172599,0.8913613384401985,0.8172189149911917,0.8153290949172599,0.8913621166530301,0.5,0.6666666666666666,0.5,0.7820088913341465,0.8018317924552858,0.8911950102066638
4.3,403.91235423088074,svhn,0.9583007266629402,"[3, 5, 7, 8]","[2, 4]",100.0,0.81564246599335,0.8016358769404237,0.8419284328645182,0.8222014701420814,0.8178312078365101,0.8925702840235321,0.8222014701420814,0.8178312078365101,0.8925703698952928,0.5,0.6666666666666666,0.5,0.7624096323991146,0.7921352994439999,0.8922415239876056
4.4,404.3141646385193,svhn,0.957406372275014,"[3, 5, 7, 8]","[2, 4]",100.0,0.814913615450103,0.7967907112450436,0.8382728237076903,0.8220812395517602,0.8201350126756811,0.8917058022743671,0.8220682897782718,0.8201350126756811,0.8917047825472088,0.5,0.6666666666666666,0.5,0.778148955269236,0.7994922296356518,0.8915410358334808
4.5,403.6766242980957,svhn,0.9576299608719955,"[3, 5, 7, 8]","[2, 4]",100.0,0.8101985410631203,0.7914328669788707,0.8317465913607105,0.8208916344574664,0.8151271462189942,0.8868206329446474,0.8208916344574664,0.8151271462189942,0.8868212125790322,0.5,0.6666666666666666,0.5,0.7749907251545576,0.7967381704909198,0.886635096271636
5.1,387.69957399368286,svhn,0.9648817802503477,"[0, 4, 5, 6]","[1, 3]",100.0,0.7957895741375104,0.7774702785794904,0.830235118000812,0.8103140436091296,0.8098561243284317,0.8935129651252809,0.8103140436091296,0.8098561243284317,0.893512534629681,0.5,0.6666666666666666,0.5,0.8091538889989166,0.8082750057027978,0.8928208204498299
5.2,387.2689025402069,svhn,0.96407046824293,"[0, 4, 5, 6]","[1, 3]",100.0,0.8119803119944806,0.793702012223279,0.8456064307875497,0.8342279124729326,0.8323784116230158,0.9124484370820349,0.8342689605883413,0.8323784116230158,0.9124491627746174,0.5,0.6666666666666666,0.5,0.8323406510953659,0.831978123763391,0.911993975177181
5.3,387.743323802948,svhn,0.9646499768196569,"[0, 4, 5, 6]","[1, 3]",100.0,0.7920645027386192,0.7742211827555697,0.8314592875883295,0.8090935511873686,0.8066717134481275,0.8920668566062453,0.8090935511873686,0.8066717134481275,0.8920673117015937,0.5,0.6666666666666666,0.5,0.798557373282164,0.8052837875626794,0.8919564098851434
5.4,387.40738129615784,svhn,0.9665044042651831,"[0, 4, 5, 6]","[1, 3]",100.0,0.8231044953753843,0.8081113678226669,0.8536863412011693,0.8339578957185201,0.8312405385001921,0.9130991004314746,0.8339073369526621,0.8312405385001921,0.9130990143323546,0.5,0.6666666666666666,0.5,0.8332835322811283,0.8290923749019258,0.9130013287308186
5.5,387.54370307922363,svhn,0.9663885025498378,"[0, 4, 5, 6]","[1, 3]",100.0,0.7996535839165699,0.7726988270851115,0.8270772728777785,0.8265696117844165,0.8252151359665789,0.9066772499704927,0.8265696117844165,0.8252151359665789,0.9066770654723785,0.5,0.6666666666666666,0.5,0.8242011186575618,0.8244633333465434,0.9066726375176373
6.1,369.5040559768677,svhn,0.9545010978287387,"[0, 3, 6, 9]","[1, 5]",100.0,0.7684689964817406,0.7444794658236934,0.800340902108615,0.774885716295443,0.7717858076755895,0.8472519423092112,0.7749342038826972,0.7717858076755895,0.8472524785022533,0.5,0.6666666666666666,0.5,0.7149394813835468,0.7551573695677157,0.847208239630162
6.2,370.2915976047516,svhn,0.9547450597706758,"[0, 3, 6, 9]","[1, 5]",100.0,0.7623867365768225,0.7514093087088584,0.8043238088400863,0.7650549177211965,0.7660187076768195,0.8372986380060369,0.7650549177211965,0.7660187076768195,0.8372999166202142,0.5,0.6666666666666666,0.5,0.689136573548972,0.7445856196617576,0.8367804575147856
6.3,372.77694964408875,svhn,0.9525494022932423,"[0, 3, 6, 9]","[1, 5]",100.0,0.7758130412142126,0.7470674679230247,0.8025730207129134,0.7836710218808236,0.7817864107342168,0.8574249148849522,0.7837920796147073,0.7817864107342168,0.8574240133735737,0.5,0.6666666666666666,0.5,0.7199584763918185,0.7602070525280726,0.8573842879506062
6.4,371.3196246623993,svhn,0.949499878019029,"[0, 3, 6, 9]","[1, 5]",100.0,0.7868459956751235,0.7510514996598908,0.8046362385089413,0.8125852050216773,0.8044338891389716,0.8749075656225452,0.812509903816858,0.8044338891389716,0.8749077777428695,0.5,0.6666666666666666,0.5,0.7629575216193016,0.7857049454641912,0.8749015909000757
6.5,372.3019678592682,svhn,0.9534032690900219,"[0, 3, 6, 9]","[1, 5]",100.0,0.7278369630806503,0.698287845038582,0.7589968066227926,0.7415291869942227,0.7449691280561543,0.813685539019781,0.7415631380766937,0.7449691280561543,0.8136858041701865,0.5,0.6666666666666666,0.5,0.6968057740566863,0.7403052396422629,0.8134645803485744
7.1,456.89823937416077,svhn,0.9622495402187591,"[1, 6, 8, 9]","[3, 4]",100.0,0.7507184405632583,0.7187678638522278,0.8066679674341082,0.7708129160923363,0.7732316777310465,0.875523776065834,0.7708129160923363,0.7732316777310465,0.8755242179281478,0.5,0.6666666666666666,0.5,0.7637430821982678,0.7731285119266058,0.8754170005077467
7.2,453.1832661628723,svhn,0.9640886651824605,"[1, 6, 8, 9]","[3, 4]",100.0,0.7804960176624958,0.7603245824608896,0.8360431479865706,0.7902704841664275,0.7874341148622395,0.8895123707157876,0.7902704841664275,0.7874341148622395,0.8895117831329232,0.5,0.6666666666666666,0.5,0.7846922324046202,0.7867114991890154,0.8891854161068177
7.3,453.03244280815125,svhn,0.9645726454360662,"[1, 6, 8, 9]","[3, 4]",100.0,0.7766029209522644,0.7590296631889571,0.8327358931789771,0.7855952828963007,0.7836447880541687,0.8814154271394615,0.7855238630659486,0.7836447880541687,0.8814154929487423,0.5,0.6666666666666666,0.5,0.7757704966715337,0.7829009413647999,0.8813261615507282
7.4,453.0518128871918,svhn,0.9634110928274127,"[1, 6, 8, 9]","[3, 4]",100.0,0.7756680545372469,0.745118251375271,0.8179520215746139,0.7998020130300835,0.7962783067071185,0.8927735966321293,0.7998020130300835,0.7962783067071185,0.8927733098916915,0.5,0.6666666666666666,0.5,0.7952871145468897,0.7956960882550583,0.8927183450402403
7.5,452.6608352661133,svhn,0.9653470138418353,"[1, 6, 8, 9]","[3, 4]",100.0,0.767100005352378,0.7380294436633439,0.8202427580270966,0.7863592060619988,0.7836893297247509,0.8850225842409561,0.7863592060619988,0.7836893297247509,0.8850221235759904,0.5,0.6666666666666666,0.5,0.7853871718649623,0.7833434641787592,0.8849477449867055
8.1,444.52004408836365,svhn,0.9721928220917926,"[0, 2, 4, 6]","[5, 9]",100.0,0.792221742008971,0.7947066656220186,0.8725336967304982,0.7976004438048836,0.7998852205916523,0.8999689228747612,0.7976004438048836,0.799901259000445,0.8999691869395535,0.5,0.6666666666666666,0.5,0.7734094129674857,0.7934090659061096,0.8992670427829524
8.2,444.2255644798279,svhn,0.9662272683536997,"[0, 2, 4, 6]","[5, 9]",100.0,0.7677647703721273,0.7621507860387702,0.8441857677659078,0.7703783863190109,0.7726509686095048,0.8769691229038412,0.7703783863190109,0.7726509686095048,0.8769687763188015,0.5,0.6666666666666666,0.5,0.746815832059145,0.7705710436743427,0.8759400541563881
8.3,444.7206690311432,svhn,0.971711729048398,"[0, 2, 4, 6]","[5, 9]",100.0,0.8018766288842866,0.7853534331970405,0.8548656784922034,0.8086771603954919,0.8021852211037216,0.9015013403763815,0.8086547360166753,0.8021852211037216,0.9015019386481765,0.5,0.6666666666666666,0.5,0.7510421303803285,0.7824530554475879,0.9013528658209221
8.4,444.24410700798035,svhn,0.9720966034831137,"[0, 2, 4, 6]","[5, 9]",100.0,0.7987220150456884,0.789614747560818,0.8684567426386576,0.8013062936148955,0.7996551915352262,0.9049603250901657,0.8013062936148955,0.7996639282304115,0.9049605850289456,0.5,0.6666666666666666,0.5,0.7934384503076265,0.7984918053204592,0.9042508160014682
8.5,444.2635569572449,svhn,0.9702684499182141,"[0, 2, 4, 6]","[5, 9]",100.0,0.8081236868168782,0.7879846157404821,0.850550191372706,0.8178068309668952,0.8122437905788555,0.9085007160281883,0.817835555448158,0.8122437905788555,0.9085017227752088,0.5,0.6666666666666666,0.5,0.755196042664815,0.7858055015794122,0.9084516659930265
9.1,429.96315908432007,svhn,0.9651128412338622,"[2, 5, 7, 9]","[0, 8]",100.0,0.7727894744591006,0.7640444222016952,0.8192259665459214,0.7847266695488109,0.7951506174022432,0.8796725314386806,0.7847266695488109,0.7951506174022432,0.8796733526336794,0.5,0.6666666666666666,0.5,0.7440037098977216,0.7814842843010624,0.8791158717750438
9.2,429.6520071029663,svhn,0.9715186754705825,"[2, 5, 7, 9]","[0, 8]",100.0,0.7805627562263617,0.7734470953907302,0.8357530528299142,0.790642170847207,0.7989235185105573,0.88602130446715,0.7906855435050835,0.7989235185105573,0.8860222204154177,0.5,0.6666666666666666,0.5,0.7554712835924127,0.7870271598336779,0.8854475576306557
