experiment_name,train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,pred_std__bal_acc,pred_std__f1_score,pred_std__auc,entropy__bal_acc,entropy__f1_score,entropy__auc,entropy_expectation__bal_acc,entropy_expectation__f1_score,entropy_expectation__auc,variation_ratio__bal_acc,variation_ratio__f1_score,variation_ratio__auc,classifier__bal_acc,classifier__f1_score,classifier__auc
1.1,482.9905457496643,svhn,0.9587339016869219,"[0, 1, 4, 8]","[7, 9]",100.0,0.7745042589725428,0.7411988160042643,0.7425660660731428,0.8326717870373332,0.8374728247826952,0.9281988988425214,0.8326717870373332,0.8374728247826952,0.9281986281595391,0.5,0.6666666666666666,0.5,0.8325258934634753,0.837455906916387,0.9280985789525573
1.2,471.29024863243103,svhn,0.9618175222202068,"[0, 1, 4, 8]","[7, 9]",100.0,0.801127121353735,0.7747113473631828,0.8139436518599041,0.8487006555947844,0.850082445953166,0.9406152665584104,0.8487006555947844,0.850082445953166,0.940615286461571,0.5,0.6666666666666666,0.5,0.8487127296878181,0.8499325433683366,0.9405388981317397
1.3,471.8017797470093,svhn,0.9605477961182659,"[0, 1, 4, 8]","[7, 9]",100.0,0.7641210829637477,0.7278544757833246,0.7707957256482125,0.8247921530470831,0.8293009648575835,0.9215169421433913,0.8247921530470831,0.8293009648575835,0.9215160027142179,0.5,0.6666666666666666,0.5,0.8247576484346633,0.8294631765421002,0.9214981774437132
1.4,469.0391981601715,svhn,0.4624523852711772,"[0, 1, 4, 8]","[7, 9]",100.0,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5
1.5,471.96699810028076,svhn,0.9571920914202794,"[0, 1, 4, 8]","[7, 9]",100.0,0.7550750681180025,0.7211294157961513,0.7253020010032467,0.8239839721194664,0.8301433650188461,0.9179101471343525,0.8239839721194664,0.8301433650188461,0.9179086782811108,0.5,0.6666666666666666,0.5,0.8240265033190135,0.83017059973857,0.917893332944399
2.1,446.82701539993286,svhn,0.9582649019418413,"[2, 4, 7, 8]","[3, 6]",100.0,0.7862540379594276,0.7448414655504098,0.7813259266177428,0.8675730130998975,0.8634663612179971,0.9294344108557332,0.8675730130998975,0.8634663612179971,0.9294346920592292,0.5,0.6666666666666666,0.5,0.8671220526106744,0.8635006150995226,0.9294227833143522
2.2,446.9212963581085,svhn,0.9565259395227514,"[2, 4, 7, 8]","[3, 6]",100.0,0.7867774911371717,0.7478959963887284,0.7604275255479624,0.8725267903821422,0.8699906239024898,0.9361786392789577,0.8725267903821422,0.8699906239024898,0.9361797060668234,0.5,0.6666666666666666,0.5,0.8723888273443261,0.8698599464369506,0.9361337404541009
2.3,446.0428264141083,svhn,0.9587479470582553,"[2, 4, 7, 8]","[3, 6]",100.0,0.8002868075791096,0.765455909683572,0.8090762391955144,0.8672654868783127,0.8643195352819772,0.9291677451341486,0.8672654868783127,0.8643195352819772,0.929167910285408,0.5,0.6666666666666666,0.5,0.8671292081060646,0.8640676000540134,0.9291504444238247
2.4,444.3355224132538,svhn,0.9595208192445175,"[2, 4, 7, 8]","[3, 6]",100.0,0.8075271099219103,0.7735876483441682,0.818618241544019,0.8616713866461985,0.8597188615690438,0.9234833459059566,0.8616713866461985,0.8597188615690438,0.9234833994685271,0.5,0.6666666666666666,0.5,0.8617034305118536,0.8596110774998186,0.9234533999654093
2.5,444.9712963104248,svhn,0.9620326538498696,"[2, 4, 7, 8]","[3, 6]",100.0,0.7952487451219697,0.7635551191377192,0.8034550705819882,0.8641049674875565,0.8609750846169557,0.9282933227774599,0.8641049674875565,0.8609750846169557,0.9282935905903132,0.5,0.6666666666666666,0.5,0.8638272105314397,0.8608948446263919,0.9282460091733759
