experiment_name,train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,pred_std__bal_acc,pred_std__f1_score,pred_std__auc,entropy__bal_acc,entropy__f1_score,entropy__auc,entropy_expectation__bal_acc,entropy_expectation__f1_score,entropy_expectation__auc,variation_ratio__bal_acc,variation_ratio__f1_score,variation_ratio__auc,classifier__bal_acc,classifier__f1_score,classifier__auc
1.1,808.2661008834839,svhn,0.9569200072555777,"[0, 1, 4, 8]","[7, 9]",100.0,0.7712104549365457,0.7481923560811006,0.7853450792445129,0.8255643484716093,0.8289554163506512,0.9245568632975786,0.8228253890274766,0.8271375103738492,0.924473003321312,0.7999793687766186,0.8133711087571107,0.8244074837093427,0.8247432090221777,0.8283316416064892,0.9233683818966203
1.2,784.9866645336151,svhn,0.958371122800653,"[0, 1, 4, 8]","[7, 9]",100.0,0.767467752225586,0.7426166325444157,0.7782324460175336,0.8271885322312122,0.8301292666048903,0.9206383330475771,0.8257521656240467,0.8290646675671431,0.9209438784056377,0.7683602645694029,0.7909298382366903,0.7845784055231048,0.8267072598083114,0.8292622236860795,0.9206583675688924
1.3,786.2710466384888,svhn,0.9580990386359514,"[0, 1, 4, 8]","[7, 9]",100.0,0.7894004030601498,0.7715514387031076,0.8142252696384642,0.8285997019008802,0.833329610689914,0.9219018971310405,0.8278392606518292,0.8316530560304566,0.9222980894430836,0.790396068337901,0.8075335471845843,0.8154009493266172,0.8284543406604861,0.8328090318516784,0.9212830720467658
1.4,784.4733719825745,svhn,0.9541991656085616,"[0, 1, 4, 8]","[7, 9]",100.0,0.7700184885202488,0.7427434575540904,0.7741422470279645,0.8368987336284879,0.8362838239554179,0.9289408488580106,0.8359665241702714,0.8349113591394153,0.9293700684745149,0.7997017292498221,0.8140216634064261,0.8167089133804266,0.8367717087770672,0.8351816216780817,0.9285065260711658
1.5,786.3120126724243,svhn,0.4624523852711772,"[0, 1, 4, 8]","[7, 9]",100.0,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5
2.1,741.2269384860992,svhn,0.338614626606125,"[2, 4, 7, 8]","[3, 6]",100.0,0.5020038443401832,0.6666666666666666,0.4982762404238828,0.5,0.6666666666666666,0.5016232360216286,0.5,0.6666666666666666,0.5014531570055888,0.5108640509609069,0.6666666666666666,0.5055158869173438,0.5,0.6666666666666666,0.49797626324689404
2.2,742.5351228713989,svhn,0.9632885711525456,"[2, 4, 7, 8]","[3, 6]",100.0,0.7559676761954729,0.7392740486100517,0.8239661740939592,0.8590172028181587,0.8555497319851738,0.9225953231198676,0.8573880129147478,0.8544390169772776,0.9212479164829547,0.799228254649975,0.8147699465013445,0.8032737969886801,0.8590284811109663,0.8554571109478862,0.9199488098941352
2.3,742.8551964759827,svhn,0.9633851801758284,"[2, 4, 7, 8]","[3, 6]",100.0,0.7499183678694651,0.7304370356460991,0.8132628682603044,0.8700985821505918,0.867215470717018,0.9343779058252528,0.8699744162945298,0.8667409057439313,0.9340638640099179,0.8084966482415061,0.8216908004946076,0.8112933903912782,0.8698355859187558,0.8670005491878986,0.9330954438052665
2.4,741.8115036487579,svhn,0.962708917012849,"[2, 4, 7, 8]","[3, 6]",100.0,0.7740475172751216,0.7494569966430201,0.8416390684033485,0.8691351137831123,0.8671215061848897,0.9320682386793142,0.8689639997195235,0.8660851391222805,0.930754250622946,0.8425715250947861,0.8490405720091824,0.8425755028262202,0.8689485431147629,0.8666164869679137,0.9309921978795614
2.5,741.2448167800903,svhn,0.9652207516182011,"[2, 4, 7, 8]","[3, 6]",100.0,0.7781101526493737,0.760127410772074,0.8501076500545149,0.8742109182570816,0.8708562763779019,0.9374355608798337,0.8737232189074556,0.8704778759878542,0.9365756093443189,0.8113612639458843,0.8263769204640161,0.8186001373951354,0.8742255615548115,0.8711589951439521,0.9348470693087703
3.1,773.2451779842377,svhn,0.953880764904387,"[2, 3, 6, 8]","[0, 5]",100.0,0.8146185791434171,0.7945722065231925,0.8642828886221013,0.8405977347553938,0.8362329837237723,0.928233412628779,0.8396279267770987,0.8357692326287953,0.9280995794558254,0.8210352613849493,0.8261339564503899,0.8552674282459974,0.8408320010537627,0.836053616138604,0.9260658816944785
3.2,771.0890810489655,svhn,0.9507874015748031,"[2, 3, 6, 8]","[0, 5]",100.0,0.8086218605567137,0.7912733526851328,0.8533146085357166,0.8351482578250249,0.8305019127883996,0.92411140596345,0.834338929638319,0.8302864357492806,0.9240817644434709,0.813573258640047,0.8196611285186104,0.8517112884585583,0.834596114980821,0.8305373129602268,0.9232303695550872
3.3,770.8434178829193,svhn,0.18532058492688414,"[2, 3, 6, 8]","[0, 5]",100.0,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5
3.4,769.6177983283997,svhn,0.9517247844019497,"[2, 3, 6, 8]","[0, 5]",100.0,0.8190500221197503,0.8019688187843377,0.8713018345339444,0.8388903691184422,0.8360923134329001,0.92606518090988,0.8380532618586805,0.83442221932709,0.9259762313219213,0.815270695437444,0.8218602498428922,0.8492657295775017,0.839509333742484,0.835762346782432,0.9248146224512965
3.5,771.5746161937714,svhn,0.3889201349831271,"[2, 3, 6, 8]","[0, 5]",100.0,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5
4.1,676.914719581604,svhn,0.953381777529346,"[3, 5, 7, 8]","[2, 4]",100.0,0.8208307606869194,0.8039367650237085,0.8412765964298279,0.8341306213054115,0.8291599476037037,0.9122660189073516,0.8318610656334857,0.8275141590685197,0.9122277040011142,0.8040528659016456,0.8147707470527321,0.8204427870001961,0.8332470344070378,0.8284954321931784,0.9110765715806872
4.2,677.8857598304749,svhn,0.9514812744550027,"[3, 5, 7, 8]","[2, 4]",100.0,0.829708115915823,0.8179904464067044,0.8570471760668963,0.8328247192207905,0.8251146355309965,0.9068219746909085,0.8294705887895045,0.8217481204781931,0.9063986269105461,0.7967507999623937,0.8096279054394412,0.812281051832463,0.8323307663987337,0.8244309859920718,0.9047091751561189
4.3,674.7997102737427,svhn,0.9537171604248184,"[3, 5, 7, 8]","[2, 4]",100.0,0.8172646226405442,0.8004365678113191,0.8446155749369312,0.8344554956060586,0.8301578233980226,0.9120618426952786,0.8315902832560408,0.8264579801379857,0.9114532319581419,0.8046523112910631,0.8163769548687044,0.8180949779242488,0.8342899642571862,0.8295394625213997,0.9088477646641462
4.4,675.4008285999298,svhn,0.2665176076020123,"[3, 5, 7, 8]","[2, 4]",100.0,0.5,0.6666666666666666,0.49999210516499865,0.5,0.6666666666666666,0.49994410285075463,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5000558971492454
4.5,675.1392774581909,svhn,0.2665176076020123,"[3, 5, 7, 8]","[2, 4]",100.0,0.5008998391963458,0.6668722458231168,0.500589171517303,0.5,0.6666666666666666,0.5003918435781475,0.5,0.6666666666666666,0.4999851495523801,0.5001472535812812,0.666712843169458,0.5001361335756707,0.5,0.6666666666666666,0.5005891339484076
5.1,649.3271253108978,svhn,0.9616365322206769,"[0, 4, 5, 6]","[1, 3]",100.0,0.7950134946049782,0.7701436507673122,0.8224717018022415,0.8505871747008213,0.8531128975189856,0.9445559735544831,0.8518917619604148,0.8535425599427194,0.9449746858747406,0.8163811863127561,0.8269830582831204,0.8572897246702661,0.8507406175647609,0.8534292889465828,0.9446230140192491
5.2,650.0122661590576,svhn,0.9550301344459898,"[0, 4, 5, 6]","[1, 3]",100.0,0.7600244874107811,0.7301491091626345,0.7741660549939187,0.8511231145605214,0.854445849956824,0.9460207778824252,0.8541083772219851,0.8563911683786198,0.9467408924719899,0.8072975356845737,0.8168964793611401,0.8397299875018518,0.8527933058068952,0.8554936548975435,0.9463080414462468
