experiment_name,train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,pred_std__bal_acc,pred_std__f1_score,pred_std__auc,entropy__bal_acc,entropy__f1_score,entropy__auc,entropy_expectation__bal_acc,entropy_expectation__f1_score,entropy_expectation__auc,variation_ratio__bal_acc,variation_ratio__f1_score,variation_ratio__auc,classifier__bal_acc,classifier__f1_score,classifier__auc
1.1,826.4063704013824,svhn,0.9703428260475241,"[0, 1, 4, 8]","[7, 9]",100.0,0.8065265991582341,0.8011179789568361,0.8872572459286733,0.8063199783311504,0.8017975361314433,0.8878107846660191,0.8061679791708687,0.8016476851091043,0.8869521862077274,0.7195018908200275,0.7656005566297049,0.7401770379753576,0.8059969136394742,0.8009086300376836,0.8881325232354272
1.2,815.1142151355743,svhn,0.9680754580083439,"[0, 1, 4, 8]","[7, 9]",100.0,0.8053096274866226,0.8039603356908327,0.887010649751252,0.8032722094502847,0.8024197301789379,0.8850677908014153,0.8024166505899365,0.8010955961314095,0.8828004108203389,0.7372463976769215,0.7761916414693134,0.7582887229202375,0.8047856011399099,0.803671944891945,0.8871826369413868
1.3,813.3783004283905,svhn,0.9669871213495375,"[0, 1, 4, 8]","[7, 9]",100.0,0.811876337855423,0.8077588082057525,0.8922866113700612,0.8124258383235441,0.808082550327247,0.8932864426549503,0.8122036915669946,0.8071641609463229,0.8923917279216949,0.7368888862351464,0.7741351333728856,0.7582214542185275,0.8119863729376983,0.808220696761095,0.8935427356521459
1.4,812.1465570926666,svhn,0.9671685107926719,"[0, 1, 4, 8]","[7, 9]",100.0,0.8119996912197562,0.8123686029843061,0.8939150680554337,0.8119531124596338,0.8120416878704829,0.8942630588934837,0.811046395132468,0.8113027307686032,0.892912299064061,0.7477974551287865,0.782165824265715,0.7713081802817447,0.8117523267131399,0.8120038301247425,0.8952631170744023
1.5,811.1306467056274,svhn,0.966352258298567,"[0, 1, 4, 8]","[7, 9]",100.0,0.8128776224983969,0.8092363791491874,0.8885925131379966,0.8121177731117728,0.8090856283299397,0.8896780872381318,0.8119842250278521,0.8080339513253483,0.888552706817084,0.737852948470924,0.7757679511634572,0.7575909220952723,0.8123644330136175,0.8088731814483048,0.8897795296663453
2.1,745.4860711097717,svhn,0.9689885035262293,"[2, 4, 7, 8]","[3, 6]",100.0,0.8382755597681473,0.8342928334418689,0.9113256823724205,0.8371255229243908,0.8343204043082223,0.914053824955841,0.8367171024707198,0.834122483408594,0.9136952190817158,0.7536148388471142,0.7879518266679219,0.7756432503189071,0.8379328441336458,0.834211133280159,0.9136857251160659
2.2,743.8029270172119,svhn,0.9688918945029465,"[2, 4, 7, 8]","[3, 6]",100.0,0.8095287537951417,0.8081844051473199,0.8914296289322581,0.8086134795216423,0.806617078088688,0.8917466881057402,0.807235751273009,0.8062734053006191,0.8904297005454151,0.7330415213918428,0.7735762622626843,0.7551034908316323,0.8086497478406105,0.8075741041665325,0.8912678833595037
2.3,743.3092494010925,svhn,0.9673461501304221,"[2, 4, 7, 8]","[3, 6]",100.0,0.8441180754854094,0.8399756301688192,0.9154595344509188,0.8429966241148397,0.8377097457240705,0.9176193647689799,0.8405938991474143,0.8358226695958545,0.9165104544050313,0.7825945798453986,0.806821351089082,0.801671985995316,0.8440508013098754,0.8391668733678346,0.9175243001331511
2.4,741.135146856308,svhn,0.9632885711525456,"[2, 4, 7, 8]","[3, 6]",100.0,0.8398457100831243,0.8343324361600096,0.9060838885197933,0.8387813169991429,0.8336284377148397,0.9092335640707705,0.8380847458152172,0.8332846545511005,0.9083727242892922,0.7796529187249752,0.8030732611803584,0.788881257512039,0.8397515096301483,0.8341259420950377,0.9090691939320535
2.5,744.2022023200989,svhn,0.9677325862235533,"[2, 4, 7, 8]","[3, 6]",100.0,0.838740957499183,0.8327787855429983,0.9077438997097284,0.8356882914900213,0.830450736484676,0.9086630869848472,0.834540913879115,0.8299937954763609,0.9073619628725328,0.763142855556513,0.7939083276817958,0.779115667139404,0.8383112553899953,0.8322969861347861,0.9071078888186009
3.1,774.9724462032318,svhn,0.9554743157105362,"[2, 3, 6, 8]","[0, 5]",100.0,0.8172514330640428,0.8123051685385512,0.9015705692426574,0.8174162598389357,0.8125746527172324,0.9107044830725814,0.8163733746921709,0.8120131637334613,0.9111995456780078,0.7762586874730915,0.7949032048399028,0.8084813256922451,0.8183275985919538,0.8132002612256779,0.9084790498108348
