train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,max_epochs,bayesian_prediction_std__bal_acc,bayesian_prediction_std__f1_score,bayesian_prediction_std__auc,bayesian_entropy__bal_acc,bayesian_entropy__f1_score,bayesian_entropy__auc
282.13081550598145,cifar,0.714,"[0, 1, 4, 8]","[7, 9]",100.0,100.0,0.559375,0.6722345624167037,0.56540825,0.5458749999999999,0.6667777962993833,0.54907128125
285.198703289032,cifar,0.72075,"[0, 1, 4, 8]","[7, 9]",100.0,100.0,0.51975,0.6677815870892215,0.4845484375,0.504625,0.6666666666666666,0.46797190624999996
281.3715913295746,cifar,0.74325,"[0, 1, 4, 8]","[7, 9]",100.0,100.0,0.5643750000000001,0.671570826231273,0.58229021875,0.55425,0.6705740389588001,0.57499665625
282.45280718803406,cifar,0.6685,"[2, 4, 7, 8]","[3, 6]",100.0,100.0,0.59775,0.6765395069828475,0.62275965625,0.5815,0.6705733862243058,0.606715
281.77942061424255,cifar,0.657,"[2, 4, 7, 8]","[3, 6]",100.0,100.0,0.587375,0.6692708333333334,0.6224654999999999,0.579,0.6666666666666666,0.6070405
280.1898925304413,cifar,0.6655,"[2, 4, 7, 8]","[3, 6]",100.0,100.0,0.5927500000000001,0.6747290154976261,0.6193269375,0.581,0.6735139065624431,0.605356875
290.98236560821533,cifar,0.69025,"[2, 3, 6, 8]","[0, 5]",100.0,100.0,0.580875,0.6675696266824686,0.6142055625,0.588625,0.668669907202828,0.6204283749999999
281.7436988353729,cifar,0.66875,"[2, 3, 6, 8]","[0, 5]",100.0,100.0,0.549625,0.6666666666666666,0.56502828125,0.54525,0.6666666666666666,0.56133425
281.99879002571106,cifar,0.6865,"[2, 3, 6, 8]","[0, 5]",100.0,100.0,0.57325,0.6692147324530923,0.6093408437500001,0.5755,0.6703209265316948,0.6093401875
282.28951478004456,cifar,0.6245,"[3, 5, 7, 8]","[2, 4]",100.0,100.0,0.5742499999999999,0.6677321668909825,0.6054436249999999,0.569125,0.6694419840566874,0.59993534375
280.6307964324951,cifar,0.65775,"[3, 5, 7, 8]","[2, 4]",100.0,100.0,0.54575,0.6666666666666666,0.5660495625,0.5429999999999999,0.6667222268522377,0.55460715625
278.9346218109131,cifar,0.643,"[3, 5, 7, 8]","[2, 4]",100.0,100.0,0.524375,0.6667778240933722,0.5306064687500001,0.522,0.6667222268522377,0.5266615625000001
279.332266330719,cifar,0.7115,"[0, 4, 5, 6]","[1, 3]",100.0,100.0,0.563125,0.6667222268522377,0.5856239062499999,0.5665,0.6677827069557211,0.5916685937499999
281.84241366386414,cifar,0.6985,"[0, 4, 5, 6]","[1, 3]",100.0,100.0,0.5333749999999999,0.6669449081803005,0.54593521875,0.5275000000000001,0.6666666666666666,0.5339320937500001
281.212185382843,cifar,0.70125,"[0, 4, 5, 6]","[1, 3]",100.0,100.0,0.571,0.668471615720524,0.59798953125,0.564875,0.6680197670314154,0.5902827500000001
