train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,max_epochs,bayesian_prediction_std__bal_acc,bayesian_prediction_std__f1_score,bayesian_prediction_std__auc,bayesian_entropy__bal_acc,bayesian_entropy__f1_score,bayesian_entropy__auc
2557.7699625492096,cifar,0.73825,"[0, 1, 4, 8]","[7, 9]",100.0,100.0,0.59825,0.6667777962993833,0.5956446875,0.624,0.6788044007399474,0.6587722187500001
2490.4937767982483,cifar,0.74825,"[0, 1, 4, 8]","[7, 9]",100.0,100.0,0.6136250000000001,0.6666666666666666,0.59957884375,0.6408750000000001,0.6835064084572925,0.6874295625
2496.853930234909,cifar,0.73625,"[0, 1, 4, 8]","[7, 9]",100.0,100.0,0.5615000000000001,0.6666666666666666,0.54722653125,0.5735,0.6666666666666666,0.59924496875
2498.357996702194,cifar,0.65475,"[2, 4, 7, 8]","[3, 6]",100.0,100.0,0.58975,0.6683278913902733,0.6193669687500001,0.568875,0.6750732616996714,0.6106557499999999
2491.3107101917267,cifar,0.68,"[2, 4, 7, 8]","[3, 6]",100.0,100.0,0.577125,0.6673940411246329,0.6051329062499999,0.574125,0.6715776550030693,0.6112709375000001
2495.7511513233185,cifar,0.681,"[2, 4, 7, 8]","[3, 6]",100.0,100.0,0.586375,0.6675126903553299,0.6070108125,0.568125,0.6727056455302407,0.609493125
2493.710197210312,cifar,0.67575,"[2, 3, 6, 8]","[0, 5]",100.0,100.0,0.586,0.6668333750104193,0.5856190625,0.604625,0.6714171194441969,0.64905515625
2491.6920897960663,cifar,0.66425,"[2, 3, 6, 8]","[0, 5]",100.0,100.0,0.57875,0.6666666666666666,0.5765670625,0.5982500000000001,0.6680695333943275,0.6352467812500001
2492.8428699970245,cifar,0.665,"[2, 3, 6, 8]","[0, 5]",100.0,100.0,0.6092500000000001,0.6667222268522377,0.62258071875,0.628125,0.6764120922832141,0.6743970625000001
2493.2911117076874,cifar,0.65725,"[3, 5, 7, 8]","[2, 4]",100.0,100.0,0.571625,0.6667223242611454,0.59220996875,0.5751250000000001,0.6705601274223519,0.61228028125
2491.55308675766,cifar,0.6315,"[3, 5, 7, 8]","[2, 4]",100.0,100.0,0.583,0.6666666666666666,0.5952346875,0.59425,0.6669593467380807,0.62879034375
2490.5352046489716,cifar,0.626,"[3, 5, 7, 8]","[2, 4]",100.0,100.0,0.5698749999999999,0.6667222268522377,0.6005899375,0.5795,0.6700596700596702,0.616314375
