experiment_name,train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,pred_std__bal_acc,pred_std__f1_score,pred_std__auc,entropy__bal_acc,entropy__f1_score,entropy__auc,entropy_expectation__bal_acc,entropy_expectation__f1_score,entropy_expectation__auc,variation_ratio__bal_acc,variation_ratio__f1_score,variation_ratio__auc,classifier__bal_acc,classifier__f1_score,classifier__auc
1.1,554.6446001529694,cifar10,0.92675,"[0, 1, 4, 8]","[7, 9]",200.0,0.6588750000000001,0.6669446297531687,0.68308109375,0.7192500000000001,0.742968834835487,0.79098871875,0.731,0.747949699289229,0.797290125,0.6948750000000001,0.7060118916538207,0.73611390625,0.725625,0.7444676868875922,0.793639875
1.2,527.3893682956696,cifar10,0.9335,"[0, 1, 4, 8]","[7, 9]",200.0,0.6813750000000001,0.6716401535929786,0.7186211875,0.75,0.7643473260494537,0.8260329062499999,0.755125,0.7659669495310407,0.82944653125,0.7262500000000001,0.7331431831146605,0.7719230625,0.751625,0.7646669607410674,0.8276631875000002
1.3,527.0592222213745,cifar10,0.92975,"[0, 1, 4, 8]","[7, 9]",200.0,0.667375,0.6668909825033648,0.6989834374999999,0.724125,0.7471023291754056,0.79526153125,0.733375,0.7494129486749413,0.8012426875,0.643375,0.6764104063139432,0.6664005937500002,0.72725,0.7488120234280031,0.79785784375
1.4,526.3778295516968,cifar10,0.9285,"[0, 1, 4, 8]","[7, 9]",200.0,0.654625,0.6673361787597288,0.6819833125,0.7190000000000001,0.7439877568867512,0.7852183749999999,0.72675,0.7458805066696559,0.7897323125,0.696875,0.70939901063046,0.7372006562500001,0.7232500000000001,0.7461973055193394,0.787311625
1.5,526.8180603981018,cifar10,0.92325,"[0, 1, 4, 8]","[7, 9]",200.0,0.664875,0.6672239404831564,0.69566721875,0.74475,0.7607218186079212,0.81503215625,0.7509999999999999,0.7619047619047621,0.81829775,0.7093750000000001,0.7145578841196907,0.7525409999999999,0.7493750000000001,0.7618604651162791,0.81655496875
2.1,526.2963099479675,cifar10,0.87825,"[2, 4, 7, 8]","[3, 6]",200.0,0.645,0.6709688671840935,0.679322875,0.716,0.7274673517448085,0.7817401875000001,0.702875,0.7200704225352111,0.7718158124999999,0.692875,0.6990291262135923,0.7446124999999999,0.716,0.7270971894443253,0.7814952187499999
2.2,527.2563910484314,cifar10,0.8745,"[2, 4, 7, 8]","[3, 6]",200.0,0.5903750000000001,0.6688130136405999,0.6153651875,0.7130000000000001,0.7246276411499827,0.77848359375,0.705375,0.7178586192641588,0.7694241562499999,0.6697500000000001,0.6841948606012501,0.7173024375,0.7116250000000001,0.7203947368421052,0.77451871875
2.3,528.0940885543823,cifar10,0.8825,"[2, 4, 7, 8]","[3, 6]",200.0,0.636125,0.6697859804176415,0.6814026875,0.712375,0.7306812985825332,0.7801468125,0.703125,0.7226764199655766,0.77052915625,0.685375,0.6926292629262927,0.7316698749999999,0.711625,0.7288229431956594,0.7785168124999999
2.4,528.5434746742249,cifar10,0.882,"[2, 4, 7, 8]","[3, 6]",200.0,0.614375,0.6716275850134117,0.64664275,0.6757500000000001,0.7085608323889976,0.738021125,0.6645,0.702301989855638,0.72950553125,0.64625,0.6730318548737089,0.68225471875,0.67375,0.7045622949084367,0.735389375
2.5,528.0168681144714,cifar10,0.86725,"[2, 4, 7, 8]","[3, 6]",200.0,0.59825,0.6670562698280179,0.6243461250000001,0.652875,0.6991439054219324,0.7135968125000001,0.6465000000000001,0.6942315449778137,0.7068026249999999,0.6295,0.668573832562053,0.6609805,0.649875,0.695706938175711,0.7109334375
