experiment_name,train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,pred_std__bal_acc,pred_std__f1_score,pred_std__auc,entropy__bal_acc,entropy__f1_score,entropy__auc,entropy_expectation__bal_acc,entropy_expectation__f1_score,entropy_expectation__auc,variation_ratio__bal_acc,variation_ratio__f1_score,variation_ratio__auc,classifier__bal_acc,classifier__f1_score,classifier__auc
1.1,211.3311517238617,mnist,0.9948415622697128,"[0, 1, 4, 8]","[7, 9]",100.0,0.8029953422197422,0.8204940880262914,0.8602303334719318,0.7986894843827091,0.8176365904635388,0.8570580318564391,0.7981314583807269,0.8166781574975412,0.85672037167613,0.6473584759094211,0.7366362092042265,0.6487198702980979,0.8025181977327485,0.8174942456952659,0.8607621955914582
1.2,207.0435612201691,mnist,0.9948415622697128,"[0, 1, 4, 8]","[7, 9]",100.0,0.7658327039776103,0.7894298085908732,0.8217760142870016,0.7631328393854065,0.7865099906084491,0.8182613820513228,0.7625377034278281,0.7863856751421793,0.8177810841126026,0.6292679726640554,0.7271913928088588,0.6307244761091854,0.761954171060894,0.7877127318707755,0.8218590092659004
1.3,206.5571715831757,mnist,0.9958241218373864,"[0, 1, 4, 8]","[7, 9]",100.0,0.8105744303558227,0.8257423316283782,0.8736310877605947,0.8074934718062149,0.8228004726946109,0.8717947844061837,0.8071216190725989,0.8225386246610616,0.8715106449423051,0.6531811126684612,0.7402668034323006,0.6537264240612984,0.8006645000541801,0.8226946148037165,0.8740938399927495
1.4,206.5896565914154,mnist,0.9948415622697128,"[0, 1, 4, 8]","[7, 9]",100.0,0.7310065363884989,0.7705995268129103,0.7672714760079504,0.7267637829956557,0.7675413960132071,0.7628936959917275,0.725644589448057,0.7669342177255393,0.7623415742613826,0.6153730261333107,0.7191849543553707,0.6165979102179883,0.7234056433191527,0.7676367341966928,0.7673692081180828
1.5,206.0674889087677,mnist,0.9943502824858758,"[0, 1, 4, 8]","[7, 9]",100.0,0.7816611029881537,0.8040706251147869,0.8369690498785307,0.7767313210269573,0.8006816063930282,0.8337771513497696,0.7762836851749587,0.799931828433654,0.8333849606281919,0.6430377332704588,0.7339538853068691,0.6432544773739909,0.7738973272747083,0.8029812025090417,0.8374893621264692
2.1,203.11765122413638,mnist,0.9890438247011952,"[2, 4, 7, 8]","[3, 6]",100.0,0.8250980093858779,0.8323896741460759,0.8952183050665862,0.8247783245501622,0.8324637419310491,0.8952566229107475,0.824762638776348,0.8323542445508745,0.895313107629244,0.6914955537981912,0.7583532374758972,0.6979161913104553,0.8221159273094722,0.8298713454203167,0.8958046052840432
2.2,203.2523462772369,mnist,0.9915338645418328,"[2, 4, 7, 8]","[3, 6]",100.0,0.8242559575307267,0.8341337962949357,0.8978528738631133,0.8229667509631542,0.8324402994341081,0.8975362246234186,0.8226337761404673,0.8324348082259666,0.8974572948246853,0.700513200469157,0.7652214137711909,0.7085485560249044,0.8225721953882612,0.8331462183009223,0.8980168097530199
2.3,203.3323485851288,mnist,0.9910358565737052,"[2, 4, 7, 8]","[3, 6]",100.0,0.8245511204591818,0.8327448075225983,0.896279548142093,0.8230908401907135,0.8321073761225362,0.8967238615260075,0.8228395390958856,0.8319102537957864,0.8970215378525737,0.6919299626283384,0.7595445581735148,0.6983447559364138,0.822543768045363,0.8313776722152033,0.897605047935747
2.4,203.5558533668518,mnist,0.9895418326693228,"[2, 4, 7, 8]","[3, 6]",100.0,0.8320838430483439,0.8375065654633604,0.9023161586720846,0.8305047302166908,0.8360395301235206,0.9021764039459692,0.8299427598213795,0.8361504582885163,0.9023306673703592,0.6898410363691887,0.7581367074627394,0.6943540888735893,0.8268294472983051,0.8363293673109811,0.9028937784717704
2.5,202.5443780422211,mnist,0.9900398406374502,"[2, 4, 7, 8]","[3, 6]",100.0,0.8322689980731824,0.8386858332413636,0.9048231253273756,0.8328206577041124,0.8385612457820255,0.9044652441032682,0.8322517776281051,0.838214242386626,0.9046078509666512,0.7021093875019597,0.7653982410536408,0.7083420860879193,0.8296739891035869,0.8380685107744521,0.905630094165172
