train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,max_epochs,bayesian_prediction_std__bal_acc,bayesian_prediction_std__f1_score,bayesian_prediction_std__auc,bayesian_entropy__bal_acc,bayesian_entropy__f1_score,bayesian_entropy__auc
26.553083181381226,mnist,0.990665684107099,"[0, 1, 4, 8]","[7, 9]",4.0,100.0,0.8143765956244235,0.8245519880803094,0.8845708042472222,0.8159416265222252,0.8259910677840532,0.8871131960627939
26.328186750411987,mnist,0.9916482436747728,"[0, 1, 4, 8]","[7, 9]",4.0,100.0,0.8180119080002298,0.8204314656645626,0.8870926839957658,0.8216430178725831,0.8235612599043611,0.8908901303002235
31.452547311782837,mnist,0.9918938835666913,"[0, 1, 4, 8]","[7, 9]",5.0,100.0,0.8352533554541758,0.8413738667513622,0.9038454256070878,0.8353210421371774,0.8411515933177458,0.9060323275225488
149.9045910835266,mnist,0.9910358565737052,"[2, 4, 7, 8]","[3, 6]",27.0,100.0,0.8204121258602524,0.8283602001218263,0.8756425369240171,0.8195578167961,0.8268269998697736,0.885853436354185
226.2639615535736,mnist,0.9917828685258964,"[2, 4, 7, 8]","[3, 6]",41.0,100.0,0.8352148931451198,0.8423289446718658,0.8772166066808462,0.835571814561511,0.8418396451743101,0.8862198739900954
351.22681164741516,mnist,0.9907868525896414,"[2, 4, 7, 8]","[3, 6]",64.0,100.0,0.825080636877998,0.832802464023242,0.8702089984186759,0.8247067455747923,0.834113774145603,0.8784122102228537
244.97581791877747,mnist,0.9899345747357826,"[2, 3, 6, 8]","[0, 5]",45.0,100.0,0.8685136515396936,0.8669335415581505,0.9086675329943138,0.8680568509573691,0.866716664668246,0.9188178867986155
186.22004890441895,mnist,0.9896829391041772,"[2, 3, 6, 8]","[0, 5]",34.0,100.0,0.86140394253386,0.8600193536189574,0.9064483962802026,0.8611611435144977,0.8595473279041678,0.9170930862837622
111.27505993843079,mnist,0.9891796678409662,"[2, 3, 6, 8]","[0, 5]",20.0,100.0,0.8831055499523278,0.8821054551284159,0.9391258333234391,0.8836015521967108,0.8829972707534134,0.9432814558472149
525.625857591629,mnist,0.9884733606557377,"[3, 5, 7, 8]","[2, 4]",99.0,100.0,0.8841839706552899,0.8812561690259293,0.9124984437876001,0.8831362978890094,0.8805711301910815,0.9212063620472927
