experiment_name,train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,pred_std__bal_acc,pred_std__f1_score,pred_std__auc,entropy__bal_acc,entropy__f1_score,entropy__auc,entropy_expectation__bal_acc,entropy_expectation__f1_score,entropy_expectation__auc,classifier__bal_acc,classifier__f1_score,classifier__auc
3.2,54.5457398891449,mnist,0.9929542023150478,"[2, 3, 6, 8]","[0, 5]",100.0,0.8974065339383589,0.8963376055406271,0.953998625878029,0.9023972213489113,0.9013424032237124,0.9507379333021404,0.894633560744047,0.8926977422526133,0.9418944007497942,0.9028745911799816,0.9018971189539849,0.9528059917145606
3.3,55.119547843933105,mnist,0.9914443885254152,"[2, 3, 6, 8]","[0, 5]",100.0,0.8823167772883802,0.8782998812947387,0.942555292598811,0.8874811205958275,0.8857192085558362,0.9401947395674195,0.884454200654919,0.8813928797385961,0.9311858931877619,0.8847886070396327,0.8820420135990421,0.9416966178087274
3.4,54.63392901420593,mnist,0.9932058379466533,"[2, 3, 6, 8]","[0, 5]",100.0,0.8880839029237964,0.8851578652063001,0.9486636052007766,0.8957109911657741,0.8938143050700437,0.9506646657777237,0.8921958481980009,0.8898143967886234,0.9437587094157279,0.8957645286856972,0.8950942487817478,0.951406154932434
3.5,54.49822998046875,mnist,0.9916960241570206,"[2, 3, 6, 8]","[0, 5]",100.0,0.8879092185551363,0.8855221392118009,0.9449548570280729,0.8927911742437148,0.8933538754976714,0.9457511075238932,0.8896821656196036,0.8882678656058879,0.9391834720580258,0.8928525377987087,0.8924024723480106,0.9455092853184602
4.1,54.16653609275818,mnist,0.9892418032786885,"[3, 5, 7, 8]","[2, 4]",100.0,0.8755811271109302,0.869144578645303,0.9243697088778403,0.9211972292911847,0.9212628132448054,0.9760192375462848,0.9259073256896371,0.9248849771853094,0.9769217466124771,0.9232882904927396,0.9220192424521528,0.9763404259805143
4.2,55.4219172000885,mnist,0.9877049180327869,"[3, 5, 7, 8]","[2, 4]",100.0,0.8861305372151309,0.8791458350938846,0.9293719591107702,0.9248709984822989,0.9243287464108777,0.9754683509068199,0.928668217816718,0.9277547594691039,0.9764912781825046,0.9259040148114878,0.924444928542724,0.9758056034690484
4.3,54.15440249443054,mnist,0.9884733606557377,"[3, 5, 7, 8]","[2, 4]",100.0,0.8774467000595665,0.8685379126838552,0.9287015013935631,0.9315249645461752,0.931263574155791,0.9788222396306053,0.9331413392186331,0.9330846955219282,0.9784307078858804,0.9325320918468734,0.9317276598949575,0.9785708297523715
4.4,54.14755868911743,mnist,0.9879610655737705,"[3, 5, 7, 8]","[2, 4]",100.0,0.869061870686008,0.8612292757699437,0.9199807506566213,0.9256610198860007,0.9240806328365611,0.9761448954225267,0.929360918299269,0.9279880614770977,0.9768823392984796,0.9260074746962937,0.9250819478832131,0.9763997879535105
4.5,54.05070471763611,mnist,0.9887295081967213,"[3, 5, 7, 8]","[2, 4]",100.0,0.8680807277268494,0.8605474447967503,0.9167780278873261,0.917435035939177,0.9161061744672615,0.9715254232395723,0.921701405325452,0.9203732035480615,0.9722735347005246,0.9187716225207623,0.9168568933977846,0.971955295539795
5.1,53.35607385635376,mnist,0.9916054564533053,"[0, 4, 5, 6]","[1, 3]",100.0,0.8731327348997497,0.8673433213136372,0.9221004059456331,0.9087941567803235,0.9084607069496267,0.9723168099281102,0.9141270238744326,0.9129595071469895,0.9732243544540471,0.9106763082152274,0.9103386404719748,0.972322325141144
5.2,52.99070906639099,mnist,0.992392444910808,"[0, 4, 5, 6]","[1, 3]",100.0,0.876764766758479,0.872654220261934,0.9243264756958188,0.9091243999720588,0.9075380754358637,0.9731061666829744,0.9103209576683691,0.9103358757923999,0.9734086923390964,0.9079218617731358,0.9079207858764284,0.9729676699509652
5.3,52.857733488082886,mnist,0.9931794333683106,"[0, 4, 5, 6]","[1, 3]",100.0,0.8734590449785573,0.8693245943360703,0.9248725466710304,0.8988664724474767,0.8967002626969338,0.9685755489453745,0.9006662704151089,0.9003955366045187,0.9692163518150503,0.8974228317778701,0.898673689037526,0.9685222135910941
5.4,52.82825994491577,mnist,0.9916054564533053,"[0, 4, 5, 6]","[1, 3]",100.0,0.8860377731783299,0.883374080725242,0.9364778525914623,0.9223838557879311,0.9220913782468276,0.9784886577372989,0.9242654090796387,0.9236727801921907,0.9787256172431773,0.9222136834065462,0.9211932539418402,0.9784102119424996
5.5,53.35982656478882,mnist,0.9916054564533053,"[0, 4, 5, 6]","[1, 3]",100.0,0.8680059851269336,0.863192265777364,0.9187803774689663,0.8989974092353248,0.8990393085130929,0.9680052110328138,0.9025099972939079,0.9024149202130661,0.9681275189924472,0.90047814256868,0.9016670898793864,0.9679509672905042
